id,marital,sex,earnmost,workstatus,owner,ind,size,employed,regular,occ,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,head,year,age
31841,1,1,1,1,2,5,3,5,1,8,3,1,321,888888,888888,88888,102,21,40,2,1,2005,54
31845,1,2,0,1,2,6,1,5,5,3,1,4,88888,888888,580,88888,0,23,25,999,0,2005,54
31846,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,60
31847,1,1,0,1,2,4,2,5,1,8,1,1,300,888888,888888,88888,0,24,8,999,0,2005,52
31851,1,1,1,1,2,16,4,5,1,1,3,3,88888,8000,888888,88888,30,23,40,1,1,2005,44
31852,1,1,0,1,1,1,1,1,8,1,9,9,88888,888888,888888,88888,99999,25,999,999,0,2005,66
31853,1,2,0,1,2,5,3,5,1,8,1,1,170,888888,888888,88888,0,25,45,3,0,2005,57
31854,1,1,0,1,1,4,2,5,1,3,2,1,140,888888,888888,88888,0,23,45,999,0,2005,32
31855,1,1,1,1,1,10,9,6,8,7,3,1,99999,888888,888888,88888,0,30,999,999,1,2005,60
31856,1,2,0,1,1,7,1,3,8,4,5,1,100,888888,888888,88888,0,25,6,999,0,2005,56
31858,1,1,1,1,2,4,3,5,2,8,1,1,150,888888,888888,88888,0,24,45,6,1,2005,47
31859,1,2,0,3,9,14,2,5,4,4,9,4,88888,888888,1000,88888,0,20,40,0,0,2005,53
31860,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,64
31861,1,2,0,1,1,9,1,3,8,99,9,1,120,888888,888888,88888,6,24,7,0,0,2005,40
31862,1,1,0,1,1,7,1,3,8,4,5,9,88888,888888,888888,88888,0,27,10,999,0,2005,65
31863,1,1,1,1,2,16,2,5,3,4,1,1,400,888888,888888,88888,0,22,49,6,1,2005,49
31866,1,2,0,1,1,5,1,3,8,8,5,1,99999,888888,888888,88888,0,26,60,999,0,2005,49
31867,1,1,0,1,2,5,4,5,2,8,1,9,88888,888888,888888,88888,99999,99,999,999,0,2005,46
31869,1,2,0,3,1,16,9,9,8,4,9,1,115,888888,888888,88888,99999,99,999,999,0,2005,67
31870,1,1,1,1,1,5,2,3,8,5,5,9,88888,888888,888888,88888,0,30,65,999,1,2005,45
31871,1,2,0,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,56
31872,1,1,1,1,2,5,4,5,2,10,3,1,325,888888,888888,88888,50,22,50,10,1,2005,50
31873,1,2,0,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,28
31874,1,2,0,1,3,14,2,5,1,10,1,1,230,888888,888888,88888,50,23,50,2,0,2005,50
31877,1,1,0,1,2,8,4,5,1,99,1,1,250,888888,888888,88888,50,20,40,0,0,2005,39
31878,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,56
31879,1,2,0,3,1,5,1,1,8,8,5,9,88888,888888,888888,88888,99999,10,4,999,0,2005,65
31882,1,1,1,1,2,5,5,5,2,8,3,1,300,888888,888888,88888,170,20,50,30,1,2005,46
31883,1,2,0,1,3,18,4,5,1,6,1,1,220,888888,888888,88888,99999,20,40,0,0,2005,43
31887,1,1,1,1,3,14,4,5,2,5,1,1,350,888888,888888,88888,0,25,40,999,1,2005,52
31888,1,2,0,3,1,4,2,3,8,99,5,1,400,888888,888888,88888,0,99,999,999,0,2005,57
31890,1,1,1,1,4,17,6,5,2,99,2,1,450,888888,888888,88888,190,99,999,999,1,2005,57
31892,1,2,0,9,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,67
31893,1,1,1,1,3,16,2,9,8,6,2,3,88888,10100,888888,88888,0,18,34,0,1,2005,64
31894,1,2,0,1,4,14,5,5,5,10,2,4,88888,888888,1400,88888,0,20,30,0,0,2005,41
31896,1,1,1,1,2,16,2,5,5,7,1,1,100,888888,888888,88888,0,22,27,999,1,2005,62
31898,1,2,0,3,1,14,2,5,6,10,1,4,88888,888888,900,88888,0,8,7,0,0,2005,42
31899,1,1,1,1,2,16,2,5,2,10,1,1,310,888888,888888,88888,20,25,54,10,1,2005,51
31900,1,2,0,3,1,16,1,3,8,6,1,1,150,888888,888888,88888,50,10,2,999,0,2005,36
31904,1,1,1,1,1,16,1,1,8,3,5,3,88888,8000,888888,88888,0,99,999,999,1,2005,42
31905,1,2,0,1,2,5,9,5,5,8,1,1,180,888888,888888,88888,0,25,40,999,0,2005,-97986
31909,1,2,0,1,2,14,5,5,2,99,1,5,88888,888888,888888,220,0,22,48,4,0,2005,32
31910,1,1,1,1,1,6,2,5,2,3,9,1,200,888888,888888,88888,70,25,48,12,1,2005,43
31912,1,1,1,1,1,6,1,1,8,3,5,2,200,888888,888888,88888,0,30,42,999,1,2005,-97986
31913,1,1,1,1,1,1,1,1,8,1,9,9,88888,888888,888888,88888,99999,99,999,999,1,2005,45
31914,1,1,0,1,2,5,4,5,4,99,1,1,250,888888,888888,88888,0,22,10,999,0,2005,29
31916,1,1,1,1,2,5,3,5,2,5,1,1,471,888888,888888,88888,150,22,50,999,1,2005,51
31919,1,2,0,3,2,7,2,5,5,4,1,4,88888,888888,750,88888,0,99,75,0,0,2005,43
31923,1,2,0,1,2,6,4,5,4,3,1,4,88888,888888,730,88888,1,26,8,1,0,2005,40
31924,1,1,1,1,4,17,4,5,2,5,2,1,420,888888,888888,88888,180,22,40,0,1,2005,51
31925,1,2,0,1,1,16,1,3,8,4,5,9,88888,888888,888888,88888,0,24,50,999,0,2005,55
31931,1,1,0,1,2,16,4,5,2,4,1,1,196,888888,888888,88888,0,20,58,4,0,2005,25
31932,1,2,0,1,2,5,3,5,4,8,2,4,88888,888888,820,88888,20,20,40,0,0,2005,52
31933,1,1,0,1,2,5,3,5,2,8,5,1,160,888888,888888,88888,14,23,50,2,0,2005,22
31935,1,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,63
31936,1,2,0,1,2,16,2,5,2,6,1,1,170,888888,888888,88888,40,20,42,0,0,2005,-97986
31937,1,1,1,1,3,5,5,5,1,8,3,1,230,888888,888888,88888,60,22,43,3,1,2005,28
31940,1,1,1,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,37
31942,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,53
31943,1,1,1,1,1,1,1,1,8,1,5,9,88888,888888,888888,88888,99999,25,50,999,1,2005,48
31944,1,1,1,4,1,1,1,1,8,1,5,9,88888,888888,888888,88888,99999,99,999,999,1,2005,58
31947,1,2,0,3,1,5,2,5,5,8,1,1,70,888888,888888,88888,0,6,48,999,0,2005,49
31950,1,2,0,1,1,14,1,5,1,10,1,1,140,888888,888888,88888,0,18,30,0,0,2005,53
31951,1,2,0,1,1,7,1,3,8,4,1,5,88888,888888,888888,86,0,25,999,999,0,2005,47
31952,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,56
31953,1,1,1,1,2,4,5,5,2,5,2,5,88888,888888,888888,800,0,25,66,26,1,2005,50
31955,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
31956,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,33
31958,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,26
31959,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,30
31960,1,1,1,1,9,16,3,6,8,4,1,5,88888,888888,888888,500,0,99,999,999,1,2005,60
31961,1,1,1,1,2,16,3,5,1,4,1,1,240,888888,888888,88888,0,24,52,4,1,2005,31
31962,1,1,0,1,2,4,4,5,2,8,2,9,88888,888888,888888,88888,99999,20,45,10,0,2005,48
31964,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,34
31965,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,67
31969,1,1,1,1,9,99,9,9,8,99,9,9,88888,888888,888888,88888,99999,99,999,999,1,2005,38
31970,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,48
31971,1,1,1,1,1,12,2,1,8,8,5,3,88888,20000,888888,88888,0,20,10,0,1,2005,32
31972,1,1,0,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,62
31973,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,59
31974,1,1,1,1,2,5,2,5,2,8,5,1,350,888888,888888,88888,20,26,70,999,1,2005,42
31975,1,2,0,3,1,5,2,3,8,8,1,4,88888,888888,600,88888,0,10,4,999,0,2005,38
31976,1,2,0,3,1,6,1,3,8,3,5,1,50,888888,888888,88888,0,25,30,999,0,2005,59
31978,1,1,1,1,1,6,1,1,8,3,5,1,250,888888,888888,88888,0,30,999,999,1,2005,58
31979,1,2,0,1,4,17,6,5,4,6,2,1,81,888888,888888,88888,4,20,24,4,0,2005,47
31980,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,59
31983,1,2,0,3,1,16,1,1,8,10,5,9,88888,888888,888888,88888,99999,99,999,999,0,2005,50
31987,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,40
31988,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,63
31991,1,2,0,1,1,6,1,1,8,7,1,9,88888,888888,888888,88888,0,10,50,0,0,2005,57
31993,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,67
31994,1,1,1,1,2,16,3,5,1,4,1,1,450,888888,888888,88888,200,25,10,999,1,2005,40
31995,1,1,0,4,9,5,2,5,7,8,1,1,360,888888,888888,88888,0,24,70,22,0,2005,63
31998,1,1,1,1,2,6,4,5,1,8,1,1,300,888888,888888,88888,60,24,80,999,1,2005,61
31999,1,1,1,3,3,14,2,5,9,4,5,4,88888,888888,800,88888,0,10,7,999,1,2005,65
32001,1,2,0,1,1,7,1,3,8,4,1,4,88888,888888,1000,88888,0,8,6,999,0,2005,51
32003,1,2,0,3,1,9,1,3,8,12,1,5,88888,888888,888888,99999,0,30,999,999,0,2005,68
32007,1,2,0,1,3,14,2,5,1,10,1,1,135,888888,888888,88888,0,20,40,0,0,2005,29
32008,1,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,69
32010,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,67
32012,1,2,0,3,2,18,2,5,5,8,1,1,85,888888,888888,88888,0,20,38,5,0,2005,46
32014,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,60
32016,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,64
32017,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
32019,1,1,1,1,2,6,2,5,2,6,2,1,400,888888,888888,88888,200,21,40,0,1,2005,56
32020,1,2,0,3,1,9,1,3,8,12,1,1,200,888888,888888,88888,0,15,24,999,0,2005,66
32021,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,38
32024,1,1,1,1,1,5,9,9,8,8,9,3,88888,9960,888888,88888,100,25,8,999,1,2005,55
32027,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,65
32029,1,2,0,1,2,18,5,5,7,99,1,1,130,888888,888888,88888,5,22,40,0,0,2005,50
32030,1,2,0,1,9,99,9,9,8,8,9,4,88888,888888,700,88888,0,20,30,999,0,2005,61
32031,1,1,1,1,2,6,4,5,2,5,1,1,450,888888,888888,88888,100,23,70,999,1,2005,46
32032,1,2,0,3,1,16,2,5,5,4,1,4,88888,888888,800,88888,0,10,10,0,0,2005,44
32034,1,1,1,1,2,10,4,5,1,8,1,1,350,888888,888888,88888,90,22,50,25,1,2005,42
32036,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,50
32037,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,56
32040,1,1,1,1,2,6,3,5,1,3,1,1,337,888888,888888,88888,59,21,50,999,1,2005,40
32042,1,1,1,1,2,5,5,5,2,8,3,1,412,888888,888888,88888,200,20,44,0,1,2005,42
32044,1,1,1,1,2,6,4,5,1,3,3,9,88888,888888,888888,88888,99999,99,999,999,1,2005,33
32046,1,1,1,1,2,4,2,5,2,6,1,1,400,888888,888888,88888,220,25,5,999,1,2005,56
32047,1,2,0,1,2,4,2,5,5,6,1,4,88888,888888,800,88888,2,20,25,0,0,2005,44
32048,1,1,1,1,2,5,2,5,2,8,1,1,390,888888,888888,88888,130,25,54,999,1,2005,55
32050,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,43
32052,1,2,0,1,2,8,5,5,1,3,3,1,200,888888,888888,88888,40,5,40,0,0,2005,48
32053,1,1,1,1,2,16,4,5,1,7,2,1,280,888888,888888,88888,50,11,24,999,1,2005,33
32054,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,65
32055,1,2,0,1,1,6,1,1,8,3,5,1,50,888888,888888,88888,0,20,48,0,0,2005,51
32056,1,1,1,1,2,10,3,5,2,1,3,1,99999,888888,888888,88888,99999,20,50,999,1,2005,50
32057,1,2,0,1,3,15,2,5,1,4,2,1,320,888888,888888,88888,110,20,40,999,0,2005,51
32059,1,2,0,3,2,13,1,5,5,6,1,4,88888,888888,1000,88888,0,3,1,0,0,2005,30
32060,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,33
32063,1,1,1,1,1,4,1,1,8,8,1,1,300,888888,888888,88888,0,23,40,999,1,2005,58
32068,1,1,1,1,3,4,2,5,4,8,9,1,200,888888,888888,88888,0,22,8,0,1,2005,53
32069,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,60
32071,1,1,1,9,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,-97986
32072,1,2,0,3,1,4,1,3,8,6,2,1,150,888888,888888,88888,0,15,4,999,0,2005,51
32074,1,1,1,1,2,5,5,5,2,8,3,1,400,888888,888888,88888,120,20,50,999,1,2005,51
32075,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,31
32078,1,1,1,1,2,4,2,5,1,8,1,3,88888,12000,888888,88888,35,25,65,0,1,2005,32
32079,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,31
32083,1,2,0,3,4,17,6,5,7,10,1,4,88888,888888,850,88888,0,20,15,0,0,2005,39
32084,1,1,1,1,2,5,5,5,2,99,2,1,600,888888,888888,88888,400,26,93,0,1,2005,44
32086,1,1,1,1,2,5,5,5,3,5,2,1,513,888888,888888,88888,348,20,50,0,1,2005,37
32087,1,1,1,1,2,12,2,5,1,7,1,1,440,888888,888888,88888,200,99,999,999,1,2005,36
32088,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,62
32089,1,2,0,1,1,6,1,1,8,3,1,1,280,888888,888888,88888,0,22,49,0,0,2005,49
32090,1,1,1,1,2,5,5,5,2,8,3,1,780,888888,888888,88888,280,22,45,5,1,2005,52
32091,1,2,0,3,1,15,1,2,8,10,5,4,88888,888888,5000,88888,0,12,3,0,0,2005,31
32093,1,2,0,3,4,14,6,5,5,10,1,3,88888,7700,888888,88888,0,14,18,0,0,2005,60
32094,1,1,1,1,2,5,5,5,2,8,3,1,500,888888,888888,88888,300,20,45,5,1,2005,49
32096,1,2,0,2,2,14,5,5,5,99,3,4,88888,888888,1300,88888,0,8,24,0,0,2005,38
32099,1,1,1,1,2,5,5,5,2,8,3,1,450,888888,888888,88888,140,21,9,1,1,2005,55
32101,1,1,1,1,2,5,5,5,2,8,3,1,540,888888,888888,88888,200,22,999,999,1,2005,38
32103,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,45
32104,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,38
32105,1,1,1,1,2,8,5,5,1,6,2,1,469,888888,888888,88888,130,5,40,0,1,2005,59
32107,1,2,0,1,1,16,1,3,8,4,5,1,130,888888,888888,88888,0,25,72,0,0,2005,48
32110,1,1,0,1,2,6,5,5,2,3,3,1,830,888888,888888,88888,260,22,42,0,0,2005,60
32112,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,63
32113,1,2,0,3,1,5,1,4,8,8,5,9,88888,888888,888888,88888,0,10,14,999,0,2005,64
32118,1,1,1,1,1,4,1,6,8,8,5,1,250,888888,888888,88888,0,18,48,999,1,2005,58
32119,1,2,0,3,3,15,2,6,8,6,1,4,88888,888888,2000,88888,0,6,4,0,0,2005,49
32122,1,1,1,1,2,5,5,5,2,6,2,1,500,888888,888888,88888,180,22,45,999,1,2005,54
32123,1,2,0,3,2,10,3,5,5,6,1,4,88888,888888,800,88888,0,20,25,999,0,2005,45
32126,1,1,1,1,2,16,4,5,2,5,1,1,600,888888,888888,88888,780,28,60,0,1,2005,51
32127,1,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,66
32130,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,62
32133,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,54
32134,1,2,0,1,2,5,3,5,2,6,3,1,300,888888,888888,88888,110,20,40,0,0,2005,40
32135,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,35
32139,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,67
32140,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,69
32142,1,2,0,1,4,15,6,5,1,10,3,1,462,888888,888888,88888,337,20,55,15,0,2005,51
32144,1,1,1,1,1,6,1,1,8,3,5,5,88888,888888,888888,350,0,25,35,999,1,2005,69
32145,1,2,0,3,2,6,5,5,5,3,2,1,110,888888,888888,88888,0,26,29,999,0,2005,50
32146,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,44
32147,1,2,0,3,3,18,1,2,8,12,1,1,50,888888,888888,88888,0,30,999,999,0,2005,57
32149,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,63
32151,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,37
32152,1,2,0,3,2,5,4,5,5,8,1,4,88888,888888,900,88888,15,18,22,0,0,2005,54
32153,1,2,0,1,2,9,4,5,5,99,9,4,88888,888888,900,88888,0,20,30,0,0,2005,32
32154,1,2,0,3,2,6,3,6,8,3,5,4,88888,888888,750,88888,0,20,30,0,0,2005,47
32155,1,1,1,1,1,5,1,1,8,8,1,1,180,888888,888888,88888,0,20,999,0,1,2005,70
32159,1,2,0,3,1,1,9,3,8,1,5,9,88888,888888,888888,88888,99999,99,999,999,0,2005,62
32163,1,2,0,3,2,5,4,5,5,8,5,4,88888,888888,800,88888,2,21,30,0,0,2005,53
32164,1,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,68
32165,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,70
32166,1,1,1,4,9,99,9,9,8,99,9,9,88888,888888,888888,88888,99999,99,999,999,1,2005,56
32167,1,2,0,1,4,14,6,5,4,99,9,1,162,888888,888888,88888,24,5,50,1,0,2005,31
32169,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,27
32170,1,1,1,1,4,15,6,5,1,10,3,1,600,888888,888888,88888,180,22,45,999,1,2005,55
32171,1,1,1,1,2,6,5,5,1,12,3,1,360,888888,888888,88888,50,23,60,15,1,2005,37
32172,1,1,1,1,2,6,3,5,3,3,5,1,600,888888,888888,88888,0,31,68,999,1,2005,39
32173,1,2,0,3,1,4,1,3,8,6,2,1,120,888888,888888,88888,0,10,3,0,0,2005,-97986
32174,1,2,0,3,1,2,1,3,8,1,5,9,88888,888888,888888,88888,0,99,999,0,0,2005,61
32177,1,1,1,1,1,4,1,1,8,8,5,3,88888,23000,888888,88888,0,18,999,999,1,2005,44
32179,1,1,1,1,2,13,4,5,1,6,1,1,280,888888,888888,88888,28,24,52,0,1,2005,44
32182,1,1,1,1,1,2,1,1,8,1,5,3,88888,20000,888888,88888,0,20,999,999,1,2005,39
32183,1,2,0,3,1,2,1,3,8,1,5,1,100,888888,888888,88888,0,15,12,999,0,2005,58
32193,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,57
32194,1,1,1,1,1,4,1,5,9,8,1,9,88888,888888,888888,88888,0,25,8,999,1,2005,45
32195,1,2,0,1,4,15,3,5,1,10,3,1,508,888888,888888,88888,220,22,47,7,0,2005,53
32196,1,1,1,1,2,5,4,5,2,6,1,1,265,888888,888888,88888,82,22,60,20,1,2005,38
32197,1,2,0,1,3,6,4,5,4,4,2,1,200,888888,888888,88888,30,20,40,999,0,2005,25
32198,1,1,1,3,2,7,2,6,8,3,1,4,88888,888888,680,88888,6,25,43,0,1,2005,57
32199,1,2,0,1,1,16,1,3,8,4,1,1,42,888888,888888,88888,0,25,42,999,0,2005,61
32202,1,1,1,1,2,5,4,5,5,8,1,1,250,888888,888888,88888,99999,20,45,999,1,2005,60
32204,1,1,1,1,4,17,4,5,1,11,1,1,800,888888,888888,88888,99999,22,40,3,1,2005,56
32207,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,37
32208,1,1,1,1,1,5,2,5,2,8,1,1,455,888888,888888,88888,65,25,50,2,1,2005,53
32209,1,1,1,1,2,5,5,5,1,6,1,1,400,888888,888888,88888,150,22,10,2,1,2005,50
32210,1,1,1,1,1,4,2,3,8,8,5,3,88888,15000,888888,88888,0,25,8,999,1,2005,30
32211,1,2,0,1,1,16,2,5,5,4,2,1,80,888888,888888,88888,0,20,48,999,0,2005,47
32212,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,55
32214,1,2,0,3,1,2,2,5,5,1,1,4,88888,888888,750,88888,0,20,24,0,0,2005,50
32215,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,67
32217,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,68
32218,1,2,1,1,2,5,4,9,8,8,1,4,88888,888888,760,88888,0,20,48,0,1,2005,45
32220,1,1,1,1,2,16,2,5,2,10,1,1,600,888888,888888,88888,80,25,50,10,1,2005,54
32221,1,2,0,1,2,18,3,5,1,4,1,4,88888,888888,900,88888,0,20,40,2,0,2005,41
32222,1,2,0,3,1,4,2,3,8,6,5,1,120,888888,888888,88888,0,12,10,999,0,2005,38
32223,1,2,0,3,1,5,2,5,5,8,5,4,88888,888888,800,88888,0,24,12,999,0,2005,35
32226,1,2,0,3,1,6,2,5,5,3,1,4,88888,888888,680,88888,0,20,14,0,0,2005,51
32227,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,64
32228,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,61
32229,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,69
32231,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,52
32233,1,1,1,4,9,99,9,9,8,99,9,9,88888,888888,888888,88888,99999,99,999,999,1,2005,65
32234,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,30
32235,1,1,0,1,1,5,1,1,8,12,5,5,88888,888888,888888,387,0,28,50,999,0,2005,73
32236,1,1,1,1,2,6,5,5,2,3,3,1,375,888888,888888,88888,113,20,50,999,1,2005,29
32239,1,2,0,1,2,5,5,5,4,8,1,1,140,888888,888888,88888,0,20,38,0,0,2005,40
32240,1,2,0,1,2,5,2,5,1,8,1,1,120,888888,888888,88888,40,25,999,999,0,2005,50
32241,1,2,0,3,2,5,3,5,5,8,1,4,88888,888888,750,88888,10,21,30,999,0,2005,54
32242,1,1,1,1,2,11,5,5,1,9,3,1,300,888888,888888,88888,140,20,12,4,1,2005,39
32243,1,1,1,1,4,17,6,5,2,5,2,1,601,888888,888888,88888,150,21,40,999,1,2005,55
32244,1,2,0,1,1,5,2,5,1,6,1,1,150,888888,888888,88888,0,22,54,3,0,2005,47
32245,1,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,79
32246,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,63
32247,1,2,0,1,4,17,6,5,1,6,3,1,340,888888,888888,88888,70,22,999,999,0,2005,55
32248,1,2,0,3,2,8,3,5,1,3,3,1,80,888888,888888,88888,24,22,40,0,0,2005,30
32249,1,1,1,1,2,5,2,5,1,8,1,1,99999,888888,888888,88888,99999,6,60,999,1,2005,51
32251,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,75
32252,1,1,1,1,9,10,2,5,1,7,1,1,190,888888,888888,88888,20,23,72,24,1,2005,28
32255,1,2,0,1,2,15,4,4,8,10,5,1,17,888888,888888,88888,0,10,6,0,0,2005,54
32257,1,1,1,1,2,16,4,5,1,99,1,1,250,888888,888888,88888,0,27,50,0,1,2005,31
32261,1,2,0,3,2,4,3,5,4,12,1,1,80,888888,888888,88888,0,15,15,0,0,2005,42
32263,1,1,1,1,3,15,4,5,1,10,3,1,450,888888,888888,88888,150,30,70,999,1,2005,38
32266,1,1,1,1,2,5,4,5,1,8,9,1,350,888888,888888,88888,90,99,999,999,1,2005,34
32267,1,2,0,4,1,7,2,1,8,4,5,1,40,888888,888888,88888,0,3,12,1,0,2005,38
32268,1,1,1,1,2,5,5,5,2,99,2,1,450,888888,888888,88888,250,25,55,20,1,2005,42
32269,1,1,1,1,2,6,3,5,1,3,1,1,440,888888,888888,88888,80,30,58,0,1,2005,50
32271,1,1,1,1,2,5,5,5,2,10,2,1,450,888888,888888,88888,200,21,55,15,1,2005,43
32272,1,1,1,1,2,5,4,5,2,8,2,1,400,888888,888888,88888,120,22,45,5,1,2005,52
32273,1,2,0,1,3,14,4,5,2,10,1,1,353,888888,888888,88888,126,24,45,5,0,2005,50
32274,1,2,0,3,2,5,3,5,5,99,1,4,88888,888888,720,88888,0,20,20,0,0,2005,38
32275,1,2,0,3,9,99,9,9,8,99,9,9,88888,888888,888888,88888,99999,99,999,999,0,2005,60
32276,1,1,1,1,2,5,3,5,2,8,1,1,99999,888888,888888,88888,137,22,38,0,1,2005,56
