id,marital,sex,head,earnmost,workstatus,occ,owner,ind,size,employed,regular,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,workdaypermonth,workhourperweek,overworkperweek,paidoverworkperweek,year,age
5529,2,1,1,1,1,8,2,5,4,5,4,1,1,190,888888,888888,88888,20,999,20,999,2014,60
5531,2,2,1,1,1,10,3,14,5,5,1,2,1,330,888888,888888,88888,20,50,8,0,2014,44
5532,2,2,1,1,3,10,1,15,2,2,8,5,1,20,888888,888888,88888,12,10,0,0,2014,71
5533,2,1,0,0,1,10,3,14,4,5,1,1,1,160,888888,888888,88888,22,50,10,10,2014,34
5534,2,1,0,0,1,8,2,4,3,5,1,1,3,88888,8000,888888,88888,20,48,0,0,2014,39
5539,2,1,1,1,3,8,1,4,1,6,8,5,3,88888,8000,888888,88888,13,25,0,0,2014,67
5540,2,2,1,1,1,10,4,15,3,5,4,2,1,210,888888,888888,88888,22,75,30,0,2014,27
5541,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,78
5543,2,2,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
5545,2,2,1,1,1,4,1,16,1,5,1,2,1,200,888888,888888,88888,25,72,0,0,2014,53
5546,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,69
5600,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,73
6003,2,2,0,0,1,7,2,10,5,5,4,3,1,250,888888,888888,88888,20,50,1,1,2014,25
6004,1,1,1,1,1,8,1,16,1,1,8,5,5,88888,888888,888888,450,22,50,999,999,2014,43
6008,2,2,1,1,1,4,1,16,1,3,8,1,1,190,888888,888888,88888,20,5,999,999,2014,66
6010,2,2,1,0,3,3,2,6,4,5,5,9,4,88888,888888,900,88888,10,20,999,999,2014,66
6011,1,1,1,1,1,6,2,4,2,5,1,1,1,350,888888,888888,88888,99,999,0,0,2014,51
6012,1,2,0,0,3,6,2,4,4,6,8,1,1,90,888888,888888,88888,15,15,999,999,2014,55
6013,1,1,1,1,1,8,1,5,2,5,1,2,5,88888,888888,888888,600,25,100,999,999,2014,40
6015,1,1,1,1,1,6,2,8,5,5,7,2,1,250,888888,888888,88888,5,38,0,0,2014,62
6017,2,1,0,1,1,6,2,6,5,5,1,2,1,402,888888,888888,88888,21,45,5,0,2014,51
6018,2,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,73
6019,2,2,0,0,4,8,3,14,2,6,8,1,4,88888,888888,400,88888,99,999,0,0,2014,37
6021,2,1,1,1,1,6,2,16,5,5,1,1,1,345,888888,888888,88888,22,50,10,999,2014,43
6023,2,1,1,1,1,9,2,12,5,5,2,1,1,400,888888,888888,88888,20,45,5,5,2014,47
6025,2,1,0,0,1,8,2,12,3,5,1,1,1,235,888888,888888,88888,22,40,0,0,2014,38
6028,1,2,0,0,1,6,2,4,4,5,5,1,4,88888,888888,1110,88888,22,42,2,0,2014,40
6030,1,1,1,1,1,6,2,5,5,5,2,2,1,440,888888,888888,88888,20,50,10,0,2014,51
6031,1,1,1,1,1,9,2,11,5,5,1,1,1,330,888888,888888,88888,20,40,0,0,2014,47
6032,1,1,1,1,1,5,2,12,3,5,2,1,1,1800,888888,888888,88888,20,50,999,999,2014,73
6035,1,1,1,1,1,8,2,5,5,5,2,1,1,600,888888,888888,88888,22,40,0,0,2014,52
6036,1,1,1,1,1,3,2,11,5,5,1,3,1,480,888888,888888,88888,20,50,10,10,2014,44
6038,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,31
6041,1,2,0,0,1,10,3,14,4,5,1,3,1,260,888888,888888,88888,21,9,1,1,2014,38
6043,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,39
6044,1,1,0,0,1,4,1,16,1,1,8,1,9,88888,888888,888888,88888,25,999,999,999,2014,74
6045,1,1,1,1,1,6,2,6,2,5,5,1,3,88888,10000,888888,88888,14,22,0,0,2014,62
6054,1,2,0,0,3,10,3,15,2,5,5,2,4,88888,888888,1000,88888,15,16,0,0,2014,40
6056,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,41
6058,1,1,1,1,1,6,2,5,5,5,2,1,1,275,888888,888888,88888,22,40,999,999,2014,39
6059,2,1,0,0,1,9,2,5,2,6,8,1,1,280,888888,888888,88888,23,46,7,0,2014,44
6063,2,2,1,0,1,6,3,15,4,5,5,1,4,88888,888888,900,88888,20,35,999,0,2014,33
6064,1,1,1,1,1,5,2,10,2,5,3,1,1,300,888888,888888,88888,20,40,1,999,2014,39
6065,1,1,1,1,3,10,4,15,6,5,5,5,3,88888,2400,888888,88888,5,3,0,0,2014,69
6066,1,2,0,0,3,3,3,6,1,5,5,5,1,50,888888,888888,88888,13,15,0,0,2014,60
6067,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,65
6068,2,1,1,1,1,9,2,12,2,5,1,9,1,290,888888,888888,88888,22,45,5,5,2014,28
6069,2,1,0,0,1,8,2,4,2,5,2,1,1,385,888888,888888,88888,26,65,20,20,2014,43
6070,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,67
6071,2,1,1,0,1,10,2,5,2,5,2,1,1,500,888888,888888,88888,20,45,5,0,2014,48
6072,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,76
6075,2,1,0,0,1,10,1,5,1,1,8,1,9,88888,888888,888888,88888,25,85,13,999,2014,36
6080,1,1,1,1,1,10,2,5,5,5,1,1,1,369,888888,888888,88888,20,40,0,0,2014,43
6081,2,2,1,1,1,6,2,5,3,5,1,1,1,190,888888,888888,88888,22,50,10,0,2014,40
6082,2,2,0,0,1,9,2,16,2,5,1,1,1,99999,888888,888888,88888,20,40,999,999,2014,36
6083,1,1,1,1,1,8,2,5,5,5,1,3,1,370,888888,888888,88888,21,44,4,4,2014,32
6084,1,2,0,0,1,10,3,14,4,5,1,1,1,234,888888,888888,88888,22,50,10,2,2014,34
6086,2,1,1,1,1,6,4,17,6,5,1,2,1,450,888888,888888,88888,21,40,0,0,2014,50
6087,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,66
6088,2,1,0,1,1,8,2,5,3,5,1,1,1,260,888888,888888,88888,23,60,12,6,2014,26
6089,1,1,1,1,1,9,2,11,4,5,1,1,1,300,888888,888888,88888,22,45,8,999,2014,37
6090,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,40
6092,1,1,1,1,1,10,4,15,5,5,2,2,1,530,888888,888888,88888,22,55,999,0,2014,52
10003,1,1,1,1,1,4,3,14,2,5,5,9,9,88888,888888,888888,88888,9,24,999,999,2014,66
10004,1,2,0,0,3,6,2,4,2,5,5,1,4,88888,888888,1100,88888,18,5,0,0,2014,46
10005,1,2,0,0,3,4,2,16,3,5,5,1,4,88888,888888,900,88888,20,24,0,0,2014,47
10006,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,50
10007,1,2,0,0,1,8,2,6,4,5,5,2,1,180,888888,888888,88888,25,47,0,0,2014,68
10008,1,1,1,1,1,3,2,5,4,5,2,1,1,350,888888,888888,88888,99,999,999,999,2014,37
10010,1,2,0,0,3,10,1,15,1,2,8,5,1,99999,888888,888888,88888,24,30,999,999,2014,66
10011,1,1,1,1,1,8,2,6,4,5,1,1,1,400,888888,888888,88888,25,40,10,5,2014,38
10012,1,1,1,1,1,3,1,6,1,1,8,1,1,200,888888,888888,88888,25,60,0,0,2014,69
10013,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,69
10014,1,2,0,0,1,8,3,5,4,5,5,1,4,88888,888888,800,88888,17,20,999,0,2014,30
10015,1,2,0,0,1,3,2,6,5,5,5,3,1,160,888888,888888,88888,22,30,0,0,2014,58
10016,1,1,0,1,1,4,1,16,1,1,8,3,1,200,888888,888888,88888,5,999,999,999,2014,38
10017,1,1,1,1,1,8,2,4,2,5,2,5,1,370,888888,888888,88888,23,40,5,0,2014,49
10019,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,44
10020,1,2,0,0,1,3,1,6,1,5,5,5,4,88888,888888,800,88888,20,999,999,999,2014,56
10022,1,1,1,1,1,3,2,6,5,5,2,2,1,500,888888,888888,88888,21,50,999,999,2014,43
10023,1,1,1,1,1,8,1,5,1,1,8,5,1,300,888888,888888,88888,25,8,999,999,2014,57
10024,1,1,1,1,1,8,2,4,2,5,2,1,1,450,888888,888888,88888,24,48,0,0,2014,62
10025,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,39
10026,1,2,0,0,1,8,2,6,2,6,8,9,9,88888,888888,888888,88888,99,999,999,999,2014,62
10027,1,1,1,1,1,8,2,5,3,5,2,1,1,99999,888888,888888,88888,22,60,10,0,2014,39
10029,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,78
10031,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
10034,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,64
10035,1,1,1,1,1,4,1,16,1,1,8,5,1,180,888888,888888,88888,20,7,0,0,2014,45
10038,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
10039,1,1,1,1,1,7,2,10,5,5,4,2,4,88888,888888,1300,88888,23,48,0,0,2014,55
10041,1,2,0,0,1,6,2,6,9,6,8,5,1,50,888888,888888,88888,16,20,999,999,2014,33
10042,1,2,0,0,3,4,2,7,3,5,5,1,9,88888,888888,888888,88888,10,6,0,0,2014,37
10043,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
10044,1,1,1,1,1,9,2,11,5,5,4,3,1,300,888888,888888,88888,20,45,0,0,2014,35
10045,1,1,1,1,1,5,2,9,5,5,2,1,1,500,888888,888888,88888,20,45,5,0,2014,45
10046,1,1,1,1,1,7,2,10,5,5,5,2,4,88888,888888,800,88888,18,19,999,999,2014,71
10047,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,67
10048,1,1,0,0,1,8,1,4,1,5,1,1,1,400,888888,888888,88888,26,60,0,0,2014,42
10050,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,73
10052,1,1,1,1,1,9,2,5,5,5,2,2,1,500,888888,888888,88888,24,72,28,0,2014,46
10055,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,59
10056,1,2,0,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,76
10057,1,1,1,1,1,10,1,14,1,1,8,1,1,100,888888,888888,88888,30,50,999,999,2014,62
10058,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
10059,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,55
10060,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,48
10062,1,1,1,1,1,4,2,7,5,5,2,3,1,400,888888,888888,88888,99,999,999,999,2014,45
10063,1,1,1,1,1,10,4,14,6,5,2,3,1,513,888888,888888,88888,20,8,999,999,2014,56
10065,1,2,0,0,1,10,2,14,4,5,1,1,1,212,888888,888888,88888,22,40,999,999,2014,45
10066,1,2,0,0,3,4,3,6,2,5,5,2,9,88888,888888,888888,88888,99,999,999,999,2014,44
10067,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,66
10068,1,1,1,1,1,8,2,5,5,5,1,3,1,240,888888,888888,88888,99,999,999,999,2014,32
10072,1,2,0,0,1,6,2,8,5,5,5,2,1,80,888888,888888,88888,10,20,0,999,2014,44
10073,1,2,0,0,1,6,2,5,2,5,1,1,1,230,888888,888888,88888,22,40,0,0,2014,52
10078,1,2,0,0,3,4,2,16,5,5,5,1,4,88888,888888,950,88888,15,24,0,0,2014,43
10080,1,1,1,1,1,4,2,7,5,5,1,1,1,310,888888,888888,88888,20,7,999,999,2014,52
10082,1,2,0,0,3,4,3,14,1,6,8,1,1,40,888888,888888,88888,4,8,999,999,2014,61
10084,1,1,1,1,1,3,2,6,2,5,1,1,1,350,888888,888888,88888,25,60,12,0,2014,46
10085,1,1,1,1,1,8,2,5,4,9,8,9,9,88888,888888,888888,88888,22,36,999,999,2014,62
10086,1,1,1,1,9,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,76
10088,1,1,1,1,1,8,1,4,1,3,8,1,1,350,888888,888888,88888,25,45,7,0,2014,45
10089,1,1,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,65
10094,1,1,1,1,3,4,1,9,1,1,8,5,9,88888,888888,888888,88888,7,999,999,999,2014,64
10098,1,2,0,0,3,6,2,11,5,5,6,1,4,88888,888888,1200,88888,5,10,0,0,2014,47
10099,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,52
10101,1,1,0,0,1,10,2,16,2,6,8,9,9,88888,888888,888888,88888,99,999,999,999,2014,73
10103,1,2,0,0,3,10,1,6,2,5,5,1,4,88888,888888,2200,88888,15,25,6,4,2014,64
10104,1,1,1,1,1,6,1,9,1,1,8,5,1,500,888888,888888,88888,20,40,0,0,2014,50
10106,1,2,0,0,3,3,1,6,2,5,5,2,4,88888,888888,850,88888,14,12,0,999,2014,29
10107,1,2,0,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,68
10108,1,1,1,1,9,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,40
10110,1,2,1,1,1,10,1,15,1,6,8,1,1,400,888888,888888,88888,25,10,999,999,2014,55
10112,1,1,1,1,1,8,1,6,2,5,1,1,1,380,888888,888888,88888,26,9,999,999,2014,43
10113,1,1,1,1,1,10,3,14,5,5,2,2,1,912,888888,888888,88888,26,78,999,999,2014,51
10117,1,1,1,1,1,3,2,6,4,5,2,1,1,240,888888,888888,88888,22,60,18,999,2014,44
10119,1,1,1,1,1,4,1,16,1,1,8,5,5,88888,888888,888888,300,23,9,999,999,2014,58
10121,1,1,1,1,1,8,2,5,2,5,1,1,1,230,888888,888888,88888,23,44,4,4,2014,41
10122,1,1,1,1,1,5,2,6,4,5,2,1,5,88888,888888,888888,550,25,50,999,999,2014,44
10123,1,1,1,1,1,5,2,16,5,5,2,3,1,260,888888,888888,88888,20,30,999,999,2014,59
10124,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,83
10125,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,48
10126,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,54
10127,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,73
10130,1,2,0,0,3,6,1,5,2,3,8,1,5,88888,888888,888888,600,15,20,999,999,2014,61
10132,1,2,0,0,3,6,2,10,5,5,5,2,1,85,888888,888888,88888,16,22,2,0,2014,54
10135,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,60
10137,1,1,1,1,1,5,4,14,6,5,1,2,1,500,888888,888888,88888,21,50,40,0,2014,57
10138,1,2,0,1,1,9,2,6,4,5,1,1,1,400,888888,888888,88888,21,43,6,0,2014,36
10140,1,1,1,1,1,7,2,10,5,5,1,3,1,370,888888,888888,88888,20,50,5,5,2014,47
10144,1,1,1,1,1,8,1,10,1,1,8,4,1,430,888888,888888,88888,27,80,999,999,2014,40
10145,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,67
10147,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,77
10148,1,1,1,1,1,8,1,4,1,1,8,5,1,400,888888,888888,88888,28,13,0,0,2014,37
10150,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
10151,1,2,0,1,1,10,4,14,6,5,1,2,1,320,888888,888888,88888,20,44,4,2,2014,36
10154,1,2,0,0,3,4,2,7,5,5,5,2,4,88888,888888,870,88888,20,25,0,0,2014,41
10161,1,2,0,0,1,4,2,14,5,5,5,2,1,150,888888,888888,88888,20,33,0,0,2014,60
10162,1,1,1,1,1,7,2,10,3,5,4,3,3,88888,10500,888888,88888,26,10,2,0,2014,44
10163,1,1,1,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,64
10164,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,62
10166,1,1,1,1,1,6,2,10,4,5,2,2,1,485,888888,888888,88888,20,45,5,0,2014,44
10168,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,67
10170,1,1,1,1,1,5,4,15,6,5,2,2,1,735,888888,888888,88888,23,44,999,999,2014,57
10171,1,2,0,0,3,4,1,16,1,3,8,1,1,200,888888,888888,88888,30,28,0,0,2014,47
10173,1,1,1,1,1,3,2,6,5,5,2,2,1,450,888888,888888,88888,26,72,0,0,2014,55
10176,1,2,0,0,1,3,1,6,1,3,8,5,1,100,888888,888888,88888,27,40,999,999,2014,43
10177,1,2,0,0,1,4,2,16,3,5,5,1,4,88888,888888,1300,88888,15,10,0,0,2014,69
10178,1,1,0,0,1,6,2,5,5,5,2,1,1,510,888888,888888,88888,20,50,15,0,2014,48
10179,1,1,1,1,1,4,2,9,5,5,4,1,4,88888,888888,1000,88888,13,25,0,0,2014,71
10180,1,2,0,0,3,6,2,6,4,5,5,1,4,88888,888888,870,88888,12,9,0,0,2014,55
10181,1,2,0,0,1,10,2,5,5,5,1,3,1,300,888888,888888,88888,20,8,0,0,2014,44
10182,1,2,0,0,3,6,2,9,1,3,8,1,1,50,888888,888888,88888,10,5,0,0,2014,67
10184,1,1,1,1,3,5,3,18,1,5,3,1,1,85,888888,888888,88888,10,15,0,0,2014,77
10185,1,2,0,0,3,10,3,14,3,5,5,1,4,88888,888888,980,88888,16,20,0,0,2014,53
10188,1,1,1,1,1,10,1,16,1,2,8,5,9,88888,888888,888888,88888,25,60,999,999,2014,52
10189,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,69
10190,1,2,1,1,1,10,4,15,3,5,1,3,1,420,888888,888888,88888,99,999,999,999,2014,46
10192,1,2,1,1,1,6,2,12,5,5,1,3,1,400,888888,888888,88888,22,38,0,0,2014,60
10193,1,1,1,1,1,10,2,5,5,5,1,3,1,400,888888,888888,88888,20,55,23,0,2014,34
10196,1,1,1,1,1,4,1,16,1,1,8,2,1,250,888888,888888,88888,23,50,999,999,2014,46
10199,1,2,0,0,3,4,1,16,2,5,5,1,4,88888,888888,900,88888,4,20,0,0,2014,30
10201,1,1,1,1,1,10,3,14,3,5,2,1,1,850,888888,888888,88888,20,50,0,0,2014,41
10202,1,2,0,1,1,6,2,5,5,5,1,4,5,88888,888888,888888,1060,20,40,999,999,2014,44
10204,1,1,1,1,1,5,2,5,5,5,2,2,1,400,888888,888888,88888,21,50,999,999,2014,43
10205,1,1,1,1,1,6,2,5,3,5,1,1,1,300,888888,888888,88888,20,40,1,0,2014,55
10206,1,2,0,0,3,4,2,14,2,5,5,1,1,80,888888,888888,88888,12,28,0,0,2014,42
10208,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,66
10209,1,2,0,0,1,10,2,14,4,5,1,1,1,250,888888,888888,88888,24,48,6,6,2014,39
10212,1,1,1,1,1,7,2,10,5,5,2,3,1,400,888888,888888,88888,20,45,20,20,2014,51
10213,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,34
10214,1,2,0,0,3,8,2,10,5,6,8,2,1,40,888888,888888,88888,16,10,0,0,2014,45
10215,1,2,0,0,3,10,3,15,3,5,4,1,4,88888,888888,1300,88888,12,10,0,999,2014,57
10221,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,64
10224,1,2,0,0,1,4,2,16,3,5,5,1,4,88888,888888,800,88888,18,29,5,0,2014,63
10225,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
10226,1,1,1,1,1,8,2,16,5,5,2,3,1,310,888888,888888,88888,20,40,0,0,2014,56
10230,1,1,1,1,1,6,2,4,3,5,1,1,1,320,888888,888888,88888,24,13,6,6,2014,29
10231,1,1,1,1,1,8,2,5,3,5,2,1,1,300,888888,888888,88888,23,32,999,999,2014,63
10232,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,77
10233,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,49
10235,1,1,1,1,1,8,1,4,1,5,1,1,1,340,888888,888888,88888,20,40,0,0,2014,68
10236,1,2,0,0,1,10,3,14,3,5,1,3,5,88888,888888,888888,228,21,40,0,0,2014,46
10237,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,65
10238,1,1,1,1,1,9,2,12,2,5,2,1,1,420,888888,888888,88888,20,80,999,999,2014,38
10240,1,1,1,1,1,4,1,16,2,5,5,1,4,88888,888888,870,88888,15,90,0,0,2014,67
10243,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,73
10245,1,1,1,1,1,5,2,5,5,5,2,2,1,600,888888,888888,88888,21,50,10,0,2014,44
10247,1,2,0,0,3,6,2,16,1,5,5,1,9,88888,888888,888888,88888,12,9,999,999,2014,42
10248,1,2,0,0,3,3,1,6,1,3,8,5,1,80,888888,888888,88888,28,56,999,999,2014,73
10249,1,1,1,1,1,3,2,8,5,5,2,1,1,400,888888,888888,88888,20,40,999,999,2014,55
10250,1,1,1,1,1,5,2,9,5,5,2,1,1,628,888888,888888,88888,25,55,16,0,2014,54
10252,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
10253,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,82
10254,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,36
10256,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,68
10258,1,2,0,0,3,10,4,15,6,5,1,2,1,182,888888,888888,88888,10,20,0,0,2014,62
10260,1,1,1,1,1,5,2,5,4,5,2,9,1,458,888888,888888,88888,20,45,999,999,2014,52
10262,1,2,0,0,3,4,1,16,1,3,8,3,1,10,888888,888888,88888,3,20,999,999,2014,37
10264,1,2,0,0,3,6,4,17,3,5,5,1,4,88888,888888,1020,88888,10,12,999,999,2014,63
10266,1,1,1,1,1,4,2,16,2,5,2,9,1,300,888888,888888,88888,22,40,0,0,2014,73
10268,1,1,1,1,1,3,1,6,2,1,8,5,1,300,888888,888888,88888,25,8,0,0,2014,63
10269,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,68
10271,1,2,0,0,3,4,3,14,3,5,5,1,4,88888,888888,1000,88888,12,8,0,999,2014,48
10273,1,1,1,1,1,3,1,6,1,1,8,5,1,300,888888,888888,88888,26,10,999,999,2014,60
10274,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,71
10275,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,35
10276,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,65
10277,1,1,1,1,1,5,2,4,5,5,2,2,1,518,888888,888888,88888,20,40,999,999,2014,46
10278,1,1,1,1,1,8,1,6,1,3,8,5,1,140,888888,888888,88888,25,48,0,0,2014,67
10279,1,2,0,0,3,4,2,7,3,5,5,1,4,88888,888888,870,88888,20,25,0,0,2014,45
10281,1,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,69
10285,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,63
10287,1,1,1,1,1,8,2,5,4,5,4,1,1,120,888888,888888,88888,20,40,999,999,2014,53
10288,1,1,1,0,1,6,3,15,2,5,1,1,1,180,888888,888888,88888,25,7,0,0,2014,71
10289,1,2,0,0,3,4,2,7,5,5,5,2,4,88888,888888,900,88888,12,6,0,0,2014,40
10290,1,2,0,0,1,10,4,14,2,5,5,1,1,85,888888,888888,88888,22,20,3,3,2014,60
10292,1,1,1,1,1,4,2,16,4,5,9,1,9,88888,888888,888888,88888,20,50,0,0,2014,36
10293,1,1,1,1,1,4,1,9,1,3,8,5,1,250,888888,888888,88888,15,3,0,0,2014,39
10296,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,81
10298,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,74
10301,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
10302,1,1,1,1,1,8,2,10,4,5,1,3,1,180,888888,888888,88888,5,11,3,0,2014,32
10303,1,1,1,1,1,8,2,5,4,5,1,1,1,380,888888,888888,88888,20,35,0,0,2014,52
10304,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
10305,1,2,0,0,1,3,1,6,2,5,5,1,4,88888,888888,800,88888,18,30,0,999,2014,34
10306,1,2,0,0,1,3,2,6,5,5,4,2,1,130,888888,888888,88888,5,50,5,999,2014,52
10307,1,2,0,0,1,4,1,7,1,1,8,9,5,88888,888888,888888,160,25,30,0,0,2014,52
10308,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,66
10309,1,1,1,1,1,8,1,4,1,1,8,5,3,88888,15000,888888,88888,20,44,0,0,2014,40
10310,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,75
10311,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,37
10312,1,2,0,0,2,3,2,6,5,4,8,1,1,15,888888,888888,88888,4,1,0,0,2014,51
10313,1,2,0,0,6,4,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,73
10314,1,1,1,0,1,3,2,6,4,5,4,1,4,88888,888888,800,88888,12,19,999,999,2014,70
10318,1,2,0,0,3,4,3,16,1,5,5,2,4,88888,888888,850,88888,15,20,0,0,2014,52
10319,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,51
10320,1,1,1,1,1,7,2,10,2,5,1,1,1,300,888888,888888,88888,25,90,25,25,2014,37
10322,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
10323,1,1,1,1,1,7,2,10,4,5,1,3,1,240,888888,888888,88888,6,48,999,999,2014,50
