id,marital,sex,earnmost,workstatus,occ,owner,ind,size,employed,regular,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,head,year,age
21078,1,1,1,1,3,1,6,1,1,8,5,1,250,888888,888888,88888,99999,20,40,0,1,2008,63
21079,1,1,1,1,11,2,16,5,5,1,3,1,320,888888,888888,88888,70,25,54,14,1,2008,53
21080,1,1,1,1,3,1,6,1,1,8,1,1,250,888888,888888,88888,0,25,60,999,1,2008,48
21082,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,66
21084,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,66
21085,1,1,1,1,10,2,4,5,5,2,1,1,380,888888,888888,88888,32,26,84,12,1,2008,36
21087,2,2,1,1,3,2,8,5,5,2,3,1,500,888888,888888,88888,180,30,75,0,1,2008,37
21089,1,1,1,1,10,2,4,2,5,1,1,1,470,888888,888888,88888,86,24,60,12,1,2008,56
21094,1,1,1,1,8,2,5,5,5,4,1,1,214,888888,888888,88888,44,20,37,0,1,2008,57
21096,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,70
21099,1,2,0,3,3,1,6,2,1,8,3,1,80,888888,888888,88888,0,13,28,1,0,2008,35
21101,1,1,1,1,9,1,11,1,1,8,5,1,800,888888,888888,88888,0,20,50,10,1,2008,33
21103,1,2,0,3,4,2,7,5,5,5,2,4,88888,888888,830,88888,0,4,22,0,0,2008,34
21105,1,1,1,1,10,2,5,5,5,2,3,1,350,888888,888888,88888,200,20,9,1,1,2008,57
21106,1,1,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,61
21107,2,2,1,1,6,2,8,5,5,1,3,1,120,888888,888888,88888,10,20,40,999,1,2008,56
21108,2,2,0,1,3,2,8,5,5,1,2,1,220,888888,888888,88888,15,22,50,999,0,2008,24
21109,2,1,1,1,8,2,12,2,5,1,1,1,300,888888,888888,88888,0,23,48,999,1,2008,38
21111,1,2,0,1,3,2,5,4,5,5,2,1,80,888888,888888,88888,5,16,20,0,0,2008,40
21114,2,1,0,1,6,1,16,2,5,1,1,1,220,888888,888888,88888,50,22,65,20,0,2008,31
21115,2,2,1,1,3,1,6,1,1,8,1,9,88888,888888,888888,88888,0,25,999,999,1,2008,65
21116,1,2,0,3,4,2,16,1,5,5,1,4,88888,888888,700,88888,0,16,16,0,0,2008,40
21117,1,2,0,3,6,2,8,1,6,8,5,1,85,888888,888888,88888,0,10,8,999,0,2008,55
21118,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,32
21119,1,1,1,1,8,1,4,1,6,8,4,3,88888,12000,888888,88888,0,21,999,999,1,2008,44
21121,2,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,32
21123,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,63
21128,1,1,1,1,10,2,13,5,5,1,3,1,780,888888,888888,88888,250,20,39,3,1,2008,52
21130,1,1,1,1,12,2,16,5,5,2,3,1,270,888888,888888,88888,70,21,48,8,1,2008,58
21131,2,1,1,1,8,4,13,3,5,1,2,1,270,888888,888888,88888,110,25,41,1,1,2008,49
21141,1,2,0,1,6,2,5,4,5,1,3,1,235,888888,888888,88888,33,99,48,8,0,2008,53
21142,1,1,1,1,5,2,6,3,5,2,1,1,380,888888,888888,88888,0,23,50,999,1,2008,56
21144,1,2,0,3,4,2,7,5,5,5,3,4,88888,888888,870,88888,1,16,18,0,0,2008,51
21145,1,1,1,1,7,2,10,3,5,1,1,3,88888,11000,888888,88888,0,20,80,999,1,2008,50
21146,2,2,1,1,8,1,5,2,5,1,1,4,88888,888888,740,88888,0,22,48,0,1,2008,47
21148,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,71
21149,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,48
21158,1,2,0,3,4,4,16,1,9,8,2,1,52,888888,888888,88888,0,31,91,0,0,2008,31
21161,2,1,1,1,5,2,11,5,5,2,1,1,470,888888,888888,88888,210,21,50,10,1,2008,54
21162,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,67
21163,1,2,0,1,4,3,14,3,5,4,1,4,88888,888888,900,88888,9,20,40,0,0,2008,36
21165,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,31
21166,1,1,1,1,8,2,5,5,5,1,3,1,400,888888,888888,88888,120,20,45,10,1,2008,36
21167,1,1,1,1,8,4,16,2,5,5,9,3,88888,7000,888888,88888,20,22,37,0,1,2008,62
21169,2,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,48
21171,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,70
21175,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,65
21176,1,1,1,1,6,2,8,5,5,4,2,1,300,888888,888888,88888,95,22,45,5,1,2008,61
21178,1,1,1,1,5,2,13,5,5,2,5,5,88888,888888,888888,520,160,22,47,0,1,2008,58
21181,1,2,0,1,10,2,14,4,5,5,1,4,88888,888888,700,88888,1,24,35,0,0,2008,49
21188,1,1,1,1,8,2,5,4,5,2,3,1,531,888888,888888,88888,100,20,50,10,1,2008,39
21191,1,1,1,1,8,1,4,1,1,8,5,3,88888,20000,888888,88888,0,25,60,0,1,2008,58
21192,2,2,1,1,6,4,17,6,5,1,9,1,216,888888,888888,88888,100,21,40,0,1,2008,29
21194,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,52
21195,1,1,1,1,9,2,5,4,5,2,1,1,450,888888,888888,88888,99999,22,40,0,1,2008,59
21196,1,1,1,1,1,1,1,1,1,8,5,5,88888,888888,888888,50,0,30,56,999,1,2008,48
21199,1,1,1,1,8,2,5,4,5,1,9,5,88888,888888,888888,436,100,21,35,0,1,2008,29
21200,1,1,1,1,8,1,10,2,6,8,5,1,400,888888,888888,88888,0,27,999,999,1,2008,59
21201,1,1,0,1,8,2,5,2,5,5,1,4,88888,888888,750,88888,0,20,25,0,0,2008,70
21202,1,2,0,3,12,1,15,2,5,5,1,1,72,888888,888888,88888,0,20,19,999,0,2008,48
21203,1,1,1,1,8,1,4,1,1,8,1,9,88888,888888,888888,88888,0,20,35,0,1,2008,63
21207,1,1,1,1,10,3,15,4,5,1,1,1,647,888888,888888,88888,99999,99,999,999,1,2008,63
21215,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,66
21216,1,1,1,1,7,2,16,5,5,2,2,1,200,888888,888888,88888,40,20,40,2,1,2008,61
21220,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,68
21221,1,1,1,1,8,2,4,2,5,1,1,3,88888,8500,888888,88888,33,25,48,0,1,2008,62
21223,1,2,0,3,12,3,18,4,6,8,1,4,88888,888888,750,88888,0,15,18,0,0,2008,65
21224,1,1,1,1,4,1,16,1,1,8,5,5,88888,888888,888888,600,0,25,999,999,1,2008,64
21225,1,1,1,1,8,2,5,5,5,4,1,3,88888,8000,888888,88888,12,21,40,7,1,2008,54
21226,1,1,1,1,4,2,16,3,5,5,1,4,88888,888888,750,88888,0,21,38,0,1,2008,58
21227,2,1,1,4,12,1,18,1,4,8,5,9,88888,888888,888888,88888,0,99,999,0,1,2008,39
21229,1,1,1,1,10,1,5,1,2,8,5,5,88888,888888,888888,250,0,20,36,0,1,2008,64
21230,1,1,1,1,6,2,4,2,5,3,1,1,200,888888,888888,88888,0,25,48,999,1,2008,65
21231,2,1,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,65
21234,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,62
21239,1,2,0,3,8,2,5,2,5,5,1,4,88888,888888,755,88888,4,20,30,0,0,2008,42
21240,1,1,1,1,8,1,4,2,5,2,5,1,414,888888,888888,88888,120,28,70,20,1,2008,46
21241,1,1,1,1,8,2,4,3,5,1,2,1,320,888888,888888,88888,0,23,7,0,1,2008,50
21242,1,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,58
21243,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,64
21244,1,2,0,1,1,1,1,1,3,8,5,9,88888,888888,888888,88888,99999,99,999,999,0,2008,58
21245,1,2,0,1,10,2,14,3,5,5,1,4,88888,888888,980,88888,7,20,20,0,0,2008,46
21246,1,1,1,1,8,2,4,3,5,1,3,9,88888,888888,888888,88888,20,99,999,999,1,2008,54
21248,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,72
21249,2,2,1,3,4,1,16,9,1,8,5,5,88888,888888,888888,300,0,25,11,0,1,2008,64
21250,1,2,0,1,1,1,1,2,3,8,9,1,250,888888,888888,88888,80,25,48,0,0,2008,52
21251,2,1,0,1,7,1,10,2,5,5,2,3,88888,7000,888888,88888,0,25,7,0,0,2008,32
21252,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,63
21254,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,67
21255,2,2,0,1,10,4,14,3,5,4,2,3,88888,7600,888888,88888,0,20,8,999,0,2008,29
21256,2,2,0,4,8,3,5,4,5,6,3,2,120,888888,888888,88888,0,20,32,0,0,2008,28
21257,1,1,0,1,5,3,16,4,5,1,3,1,221,888888,888888,88888,90,20,30,6,0,2008,37
21258,1,2,0,1,12,2,5,3,6,8,5,3,88888,6000,888888,88888,0,20,40,0,0,2008,56
21261,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,59
21262,2,2,1,1,6,2,5,5,5,6,9,1,120,888888,888888,88888,8,20,46,6,1,2008,42
21264,1,2,0,3,3,2,6,3,5,5,1,4,88888,888888,750,88888,0,15,20,999,0,2008,49
21265,2,2,0,1,4,1,7,2,5,1,1,1,150,888888,888888,88888,150,24,40,999,0,2008,28
21266,1,1,1,1,8,2,5,5,5,4,1,1,130,888888,888888,88888,17,20,40,0,1,2008,43
21268,1,2,0,1,4,2,7,5,5,5,2,4,88888,888888,880,88888,0,17,24,0,0,2008,38
21270,1,1,1,1,11,2,5,4,5,5,1,3,88888,6000,888888,88888,20,25,48,0,1,2008,62
21271,1,1,0,4,99,9,99,9,9,8,9,9,88888,888888,888888,88888,99999,99,999,999,0,2008,64
21272,1,2,0,3,4,1,7,1,3,8,5,1,80,888888,888888,88888,0,25,50,999,0,2008,58
21273,1,2,0,3,4,2,16,4,5,5,5,4,88888,888888,1000,88888,0,22,10,0,0,2008,43
21274,1,1,1,1,5,2,11,5,5,2,2,5,88888,888888,888888,99999,99999,20,35,0,1,2008,59
21275,2,2,1,1,4,2,16,3,5,1,1,1,250,888888,888888,88888,0,22,9,999,1,2008,56
21278,1,1,0,1,6,2,8,5,5,2,3,1,419,888888,888888,88888,180,20,50,12,0,2008,51
21279,1,1,1,1,10,4,15,2,5,1,3,1,400,888888,888888,88888,160,20,70,30,1,2008,49
21280,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,71
21282,1,2,0,1,8,2,5,3,5,1,1,1,190,888888,888888,88888,30,22,35,0,0,2008,43
21285,2,1,1,1,3,2,8,1,6,8,5,1,300,888888,888888,88888,0,20,15,0,1,2008,55
21286,1,1,1,1,8,1,4,1,1,8,5,1,650,888888,888888,88888,0,25,8,0,1,2008,38
21287,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,34
21288,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,35
21289,1,1,1,1,8,1,4,2,5,1,1,3,88888,11000,888888,88888,30,26,48,0,1,2008,30
21290,2,2,1,1,5,2,6,2,5,3,3,1,600,888888,888888,88888,0,22,50,0,1,2008,63
21292,1,1,1,1,10,2,14,5,5,1,1,1,300,888888,888888,88888,50,25,40,0,1,2008,45
21293,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,56
21296,1,2,1,1,3,1,6,1,3,8,5,1,70,888888,888888,88888,0,25,999,999,1,2008,63
21298,2,2,1,1,6,3,14,4,5,6,3,4,88888,888888,780,88888,0,20,40,0,1,2008,35
21299,1,2,0,1,3,2,6,4,5,5,2,1,70,888888,888888,88888,0,21,20,999,0,2008,41
21300,1,1,1,1,8,1,4,1,6,8,5,5,88888,888888,888888,900,0,24,48,999,1,2008,57
21301,1,1,1,1,3,1,6,1,1,8,1,9,88888,888888,888888,88888,0,25,54,999,1,2008,54
21302,1,1,0,1,4,1,16,1,3,8,5,1,100,888888,888888,88888,0,25,66,999,0,2008,36
21303,1,2,0,3,3,1,6,1,3,8,5,1,100,888888,888888,88888,30,30,56,999,0,2008,55
21304,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,71
21305,1,2,0,1,8,1,5,1,3,8,1,1,100,888888,888888,88888,0,20,25,999,0,2008,49
21306,1,1,1,1,5,2,11,4,5,9,5,5,88888,888888,888888,1300,0,25,48,999,1,2008,52
21309,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,64
21310,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,64
21311,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,36
21314,1,1,1,1,10,2,5,5,5,1,3,1,410,888888,888888,88888,190,21,55,15,1,2008,35
21317,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,72
21318,2,1,0,1,3,2,1,3,5,1,1,1,210,888888,888888,88888,20,23,55,999,0,2008,30
21319,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,65
21320,1,2,0,1,6,4,17,6,5,1,3,1,402,888888,888888,88888,196,20,40,0,0,2008,48
21322,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,58
21324,1,1,1,1,5,4,17,6,5,2,2,1,536,888888,888888,88888,233,22,50,10,1,2008,51
21327,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,62
21328,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,40
21329,1,2,0,3,4,1,7,2,5,5,1,4,88888,888888,850,88888,15,24,60,10,0,2008,47
21332,1,1,1,1,1,1,1,1,1,8,5,5,88888,888888,888888,767,0,30,42,0,1,2008,63
21336,1,2,0,3,8,1,5,1,6,8,5,4,88888,888888,700,88888,0,20,36,0,0,2008,58
21339,1,2,0,1,3,2,6,4,5,5,5,4,88888,888888,800,88888,10,20,56,45,0,2008,52
21342,1,1,1,1,8,1,4,1,5,2,1,1,425,888888,888888,88888,90,26,55,999,1,2008,51
21343,1,2,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,41
21344,1,2,0,3,4,1,16,2,3,8,5,9,88888,888888,888888,88888,0,20,30,0,0,2008,72
21345,1,1,1,1,8,1,6,1,1,8,5,9,88888,888888,888888,88888,99999,30,63,999,1,2008,55
21347,1,1,1,1,10,4,15,3,5,1,2,1,381,888888,888888,88888,102,23,50,10,1,2008,43
21350,1,1,1,1,8,2,5,5,5,1,3,1,330,888888,888888,88888,180,20,40,1,1,2008,42
21351,1,2,1,9,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,68
21353,1,2,0,3,3,2,6,5,5,5,1,4,88888,888888,950,88888,0,13,15,999,0,2008,39
21355,2,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,68
21362,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,64
21365,2,2,0,1,10,1,15,1,1,8,9,1,210,888888,888888,88888,0,20,15,999,0,2008,54
21368,2,2,0,1,8,1,5,2,5,5,1,4,88888,888888,850,88888,0,18,28,999,0,2008,57
21369,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,61
21370,1,1,1,1,8,2,5,2,5,1,1,1,230,888888,888888,88888,0,23,45,6,1,2008,60
21371,1,2,0,3,99,2,16,4,5,5,9,9,88888,888888,888888,88888,99999,20,30,999,0,2008,57
21372,1,1,1,1,99,1,4,2,5,1,9,3,88888,11000,888888,88888,0,99,999,999,1,2008,46
21375,1,1,1,1,8,1,4,1,5,2,1,1,100,888888,888888,88888,0,25,54,999,1,2008,69
21376,1,2,0,1,6,3,16,2,5,1,3,1,373,888888,888888,88888,150,20,40,0,0,2008,42
21378,1,1,1,1,6,4,17,6,5,7,2,1,130,888888,888888,88888,13,17,136,0,1,2008,62
21379,2,2,0,1,3,2,6,5,5,5,1,1,80,888888,888888,88888,0,20,20,0,0,2008,53
21381,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,73
21382,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,72
21386,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,68
21387,1,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,55
21391,1,2,0,3,6,1,5,1,3,8,5,5,88888,888888,888888,240,0,25,40,999,0,2008,61
21394,1,2,0,3,4,2,7,5,5,5,1,4,88888,888888,830,88888,2,20,28,999,0,2008,55
21396,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,70
21398,1,2,0,3,4,2,11,2,4,8,1,4,88888,888888,1000,88888,0,8,16,0,0,2008,43
21399,1,2,0,3,6,2,8,3,5,6,1,4,88888,888888,900,88888,0,4,28,0,0,2008,34
21400,1,2,0,3,6,2,5,5,5,5,2,4,88888,888888,880,88888,0,20,20,0,0,2008,61
21401,1,1,1,1,10,2,5,5,5,2,3,1,511,888888,888888,88888,200,20,50,10,1,2008,55
21404,2,2,0,1,3,2,6,9,5,5,1,4,88888,888888,820,88888,0,22,40,0,0,2008,25
21405,1,1,1,1,8,2,5,4,5,2,3,1,400,888888,888888,88888,170,23,60,12,1,2008,55
21406,1,2,0,1,8,2,5,4,5,1,3,1,330,888888,888888,88888,124,20,46,6,0,2008,51
21408,1,2,0,1,6,3,16,1,5,1,1,1,80,888888,888888,88888,0,20,30,0,0,2008,50
21409,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,34
21410,2,1,1,1,3,2,13,5,5,1,3,1,230,888888,888888,88888,80,20,38,3,1,2008,34
21414,1,2,0,3,10,1,15,1,2,8,1,5,88888,888888,888888,130,0,16,25,999,0,2008,37
21416,1,2,0,1,5,2,5,5,5,2,5,5,88888,888888,888888,990,70,21,40,999,0,2008,57
21417,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,58
21418,1,2,0,4,1,1,1,1,3,8,5,9,88888,888888,888888,88888,0,30,56,999,0,2008,61
21419,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,54
21420,1,2,0,1,6,2,5,5,5,1,3,1,99999,888888,888888,88888,99999,20,45,5,0,2008,51
21421,1,1,1,3,1,1,1,1,1,8,1,5,88888,888888,888888,200,0,20,999,999,1,2008,62
21422,1,2,0,3,8,2,5,2,4,8,5,5,88888,888888,888888,40,0,20,6,0,0,2008,48
21423,2,1,1,1,4,1,7,1,5,2,1,1,300,888888,888888,88888,0,25,78,999,1,2008,48
21424,1,1,0,1,8,1,4,1,5,5,1,3,88888,7000,888888,88888,0,22,40,999,0,2008,67
21426,1,1,0,1,1,1,1,1,1,8,5,5,88888,888888,888888,200,0,25,40,0,0,2008,40
21428,1,1,1,1,3,1,6,1,1,8,5,9,88888,888888,888888,88888,0,30,57,15,1,2008,56
21429,1,2,0,3,6,3,16,4,5,5,2,4,88888,888888,790,88888,10,23,40,0,0,2008,42
21431,1,1,1,1,1,1,1,1,3,8,5,1,280,888888,888888,88888,0,22,32,999,1,2008,60
21432,1,1,1,1,7,1,10,2,6,8,5,3,88888,15000,888888,88888,0,25,60,0,1,2008,57
21435,1,1,1,1,8,2,4,3,5,1,1,1,320,888888,888888,88888,75,24,50,8,1,2008,47
21436,1,1,1,1,4,2,16,2,5,2,1,1,400,888888,888888,88888,0,21,8,999,1,2008,59
21439,1,1,1,1,5,2,4,2,9,8,5,5,88888,888888,888888,600,0,99,999,999,1,2008,35
21440,1,1,1,1,6,2,11,4,5,2,3,1,300,888888,888888,88888,104,20,45,6,1,2008,53
21443,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,66
21446,2,1,0,1,4,2,7,3,5,1,1,1,250,888888,888888,88888,0,25,999,999,0,2008,34
21447,1,1,1,1,6,2,5,5,5,2,3,1,440,888888,888888,88888,100,22,11,2,1,2008,42
21450,1,1,1,1,3,2,6,5,5,1,1,1,280,888888,888888,88888,20,21,50,10,1,2008,34
21455,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,67
21457,1,2,0,1,6,1,9,1,5,1,1,1,60,888888,888888,88888,0,20,42,0,0,2008,69
21458,1,1,1,1,6,4,17,6,5,1,3,1,485,888888,888888,88888,186,20,50,10,1,2008,43
21460,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,27
21462,2,2,1,1,4,2,6,5,5,1,3,1,200,888888,888888,88888,60,20,37,0,1,2008,31
21466,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,66
21467,1,1,1,1,3,2,16,3,5,2,1,1,260,888888,888888,88888,16,23,60,6,1,2008,57
21468,1,2,0,1,6,2,16,3,5,1,1,1,155,888888,888888,88888,8,21,35,0,0,2008,28
21471,1,1,1,1,3,2,6,2,5,7,1,4,88888,888888,850,88888,0,18,28,0,1,2008,63
21473,1,2,0,3,3,1,6,9,1,8,9,1,300,888888,888888,88888,99999,99,999,999,0,2008,63
21475,2,2,0,1,6,2,1,3,5,4,2,4,88888,888888,1030,88888,0,21,37,0,0,2008,43
21476,1,2,0,3,3,2,6,5,5,5,2,4,88888,888888,750,88888,6,22,20,0,0,2008,50
21477,1,1,1,1,7,2,10,3,5,1,1,1,300,888888,888888,88888,0,24,50,999,1,2008,49
21478,2,2,1,1,8,2,6,4,5,5,1,4,88888,888888,760,88888,0,22,38,0,1,2008,56
21480,2,2,1,1,4,1,16,1,1,8,5,1,140,888888,888888,88888,0,24,999,999,1,2008,55
21481,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,68
21482,2,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,64
21483,1,2,0,1,3,2,6,3,5,4,2,4,88888,888888,950,88888,3,22,16,1,0,2008,52
21486,1,1,1,1,4,2,7,5,5,2,1,5,88888,888888,888888,720,0,24,60,999,1,2008,52
21488,2,1,1,1,4,2,7,4,5,1,1,1,165,888888,888888,88888,0,26,35,10,1,2008,24
21489,1,2,0,1,6,4,17,6,5,1,3,1,260,888888,888888,88888,110,20,40,0,0,2008,33
21491,1,1,1,1,8,2,5,5,5,9,1,4,88888,888888,1200,88888,0,28,66,18,1,2008,41
21493,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,55
21494,1,1,1,1,8,1,5,1,1,8,5,3,88888,20000,888888,88888,0,20,45,5,1,2008,56
21497,1,1,1,4,1,1,1,1,1,8,5,5,88888,888888,888888,754,0,10,999,999,1,2008,68
21499,1,1,1,1,8,1,4,1,1,8,5,5,88888,888888,888888,500,0,25,114,999,1,2008,45
21500,1,1,1,1,10,2,5,3,5,2,3,1,375,888888,888888,88888,118,22,40,0,1,2008,54
21501,1,1,1,1,8,1,4,2,5,2,1,3,88888,9800,888888,88888,50,22,43,3,1,2008,57
21503,1,2,0,1,8,2,5,2,5,5,2,1,100,888888,888888,88888,10,20,37,0,0,2008,34
21504,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,68
21506,1,1,1,1,7,2,10,4,5,1,3,1,150,888888,888888,88888,6,24,50,10,1,2008,52
21508,1,1,0,1,4,2,16,3,5,2,1,1,390,888888,888888,88888,0,99,999,999,0,2008,48
21510,1,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,43
21512,2,1,1,1,11,2,16,3,5,2,1,1,200,888888,888888,88888,150,22,40,0,1,2008,56
21513,2,1,1,1,4,1,16,2,5,1,1,1,280,888888,888888,88888,99999,23,48,0,1,2008,26
21515,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,59
21516,2,2,1,3,4,3,14,2,6,8,1,4,88888,888888,900,88888,0,15,5,0,1,2008,47
21520,2,2,0,1,6,2,6,4,5,4,1,1,175,888888,888888,88888,40,23,48,8,0,2008,41
21525,2,1,1,1,10,2,5,5,5,1,3,1,350,888888,888888,88888,165,21,45,5,1,2008,33
21526,1,1,1,1,10,2,5,2,5,2,1,1,660,888888,888888,88888,0,28,999,999,1,2008,50
21527,1,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,59
21528,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,56
21529,1,1,1,1,10,3,14,3,5,9,5,5,88888,888888,888888,1700,500,27,10,999,1,2008,39
21533,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,53
21535,1,1,1,1,4,3,14,3,5,1,1,1,280,888888,888888,88888,96,20,40,5,1,2008,41
21537,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2008,65
21538,1,2,0,3,4,2,7,5,5,5,1,4,88888,888888,760,88888,0,20,13,0,0,2008,25
21539,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2008,64
21540,1,1,1,1,10,1,14,1,2,8,5,1,80,888888,888888,88888,0,20,18,0,1,2008,41
21542,2,1,1,1,12,2,9,2,5,5,1,1,152,888888,888888,88888,0,25,48,0,1,2008,59
21544,1,1,1,1,6,2,6,4,5,2,1,5,88888,888888,888888,500,80,21,60,999,1,2008,42
21545,1,1,1,1,5,2,6,5,5,2,2,5,88888,888888,888888,1169,99999,20,47,999,1,2008,49
21546,2,1,1,1,4,2,16,4,5,1,1,1,157,888888,888888,88888,22,23,44,3,1,2008,49
21548,1,1,1,1,8,2,13,4,5,1,1,1,280,888888,888888,88888,80,22,60,11,1,2008,31
21549,1,1,1,1,5,2,4,5,5,2,2,1,650,888888,888888,88888,506,26,75,20,1,2008,55
