id,marital,sex,earnmost,workstatus,occ,owner,ind,size,employed,regular,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,head,year,age
23442,1,1,1,1,7,2,10,2,5,1,1,1,280,888888,888888,88888,15,23,70,3,1,2006,43
23443,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,71
23444,1,1,1,1,5,2,5,5,5,2,2,1,710,888888,888888,88888,348,20,40,0,1,2006,57
23445,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,36
23446,2,2,1,1,10,1,14,2,5,1,5,1,150,888888,888888,88888,30,25,9,999,1,2006,31
23447,1,1,1,1,8,2,5,5,5,1,3,1,500,888888,888888,88888,140,22,48,999,1,2006,44
23448,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,67
23449,1,1,1,1,8,2,5,4,5,1,1,1,180,888888,888888,88888,40,22,45,5,1,2006,27
23452,1,2,0,1,6,3,18,1,5,1,1,1,150,888888,888888,88888,43,20,38,0,0,2006,53
23453,1,2,0,1,8,2,5,4,5,5,1,4,88888,888888,760,88888,8,15,30,1,0,2006,48
23454,1,2,0,3,3,2,6,2,5,5,1,1,90,888888,888888,88888,0,20,32,0,0,2006,48
23455,1,1,1,1,8,2,4,2,5,1,1,1,300,888888,888888,88888,0,25,48,0,1,2006,52
23456,1,1,0,1,4,2,16,3,5,2,1,1,250,888888,888888,88888,10,28,50,0,0,2006,50
23457,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,64
23458,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,67
23460,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,69
23461,1,2,0,1,6,4,17,3,5,4,2,3,88888,6600,888888,88888,0,13,30,0,0,2006,41
23462,1,1,1,1,8,1,16,1,1,8,5,1,500,888888,888888,88888,0,29,78,0,1,2006,63
23463,1,1,1,1,7,2,10,3,5,3,5,5,88888,888888,888888,1140,0,30,56,0,1,2006,47
23464,1,2,0,1,1,1,1,1,3,8,1,5,88888,888888,888888,99999,0,99,999,0,0,2006,59
23465,1,1,1,1,8,1,5,2,5,1,1,1,300,888888,888888,88888,0,26,999,999,1,2006,53
23466,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,62
23467,2,1,0,3,1,1,1,1,1,8,1,3,88888,3000,888888,88888,0,10,20,0,0,2006,48
23468,2,2,0,1,8,2,5,3,5,5,1,3,88888,4000,888888,88888,0,25,48,2,0,2006,22
23469,2,2,1,1,3,2,6,4,5,4,1,4,88888,888888,999999,88888,99999,20,50,2,1,2006,52
23470,1,2,0,1,8,1,6,2,5,1,1,4,88888,888888,700,88888,0,20,40,0,0,2006,37
23471,2,1,1,1,6,2,5,4,5,6,2,4,88888,888888,1100,88888,0,21,40,0,1,2006,36
23472,2,2,0,1,6,2,5,4,5,1,2,1,150,888888,888888,88888,3,24,48,0,0,2006,34
23473,1,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,65
23474,1,1,1,1,10,4,15,6,5,1,2,1,430,888888,888888,88888,165,24,66,26,1,2006,41
23475,1,1,1,3,1,1,1,1,1,8,5,9,88888,888888,888888,88888,0,10,999,999,1,2006,64
23476,1,2,0,1,6,2,7,3,5,9,5,9,88888,888888,888888,88888,0,99,999,999,0,2006,47
23477,1,1,1,1,8,1,4,1,1,8,1,1,200,888888,888888,88888,0,26,11,999,1,2006,53
23478,1,1,1,3,8,2,4,4,5,1,1,1,100,888888,888888,88888,0,12,999,999,1,2006,70
23480,1,2,0,3,4,1,7,1,1,8,5,4,88888,888888,890,88888,0,16,16,999,0,2006,41
23481,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,69
23482,1,1,1,1,7,2,10,4,5,2,2,1,650,888888,888888,88888,0,22,48,0,1,2006,62
23484,1,1,1,1,12,3,18,2,5,4,5,3,88888,8300,888888,88888,0,19,35,999,1,2006,71
23485,1,2,0,1,3,1,6,2,1,8,1,9,88888,888888,888888,88888,0,20,25,999,0,2006,55
23486,1,2,0,4,10,4,14,6,5,1,3,9,88888,888888,888888,88888,0,22,43,3,0,2006,35
23487,1,1,1,1,9,1,4,2,5,1,1,1,276,888888,888888,88888,10,27,15,7,1,2006,29
23488,2,2,0,1,10,3,14,2,5,4,1,1,156,888888,888888,88888,35,24,132,0,0,2006,25
23489,1,2,0,1,4,2,6,5,5,2,1,1,300,888888,888888,88888,150,20,37,0,0,2006,46
23490,1,1,1,1,11,4,17,6,5,1,3,1,340,888888,888888,88888,100,22,45,0,1,2006,31
23491,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,59
23493,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,33
23494,1,1,1,1,6,2,5,5,5,2,3,1,378,888888,888888,88888,132,22,47,7,1,2006,38
23495,1,1,1,1,8,2,5,4,5,2,3,1,350,888888,888888,88888,100,22,40,0,1,2006,44
23496,2,1,1,1,7,2,10,2,5,2,1,1,100,888888,888888,88888,12,23,999,999,1,2006,70
23497,1,1,0,1,8,1,4,1,1,8,4,1,416,888888,888888,88888,0,20,50,999,0,2006,43
23501,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,52
23504,2,2,1,1,4,1,16,1,1,8,5,9,88888,888888,888888,88888,99999,25,48,999,1,2006,55
23507,2,1,1,1,6,4,17,6,5,1,3,1,215,888888,888888,88888,65,22,42,2,1,2006,27
23508,2,2,1,1,3,2,6,4,5,1,1,1,256,888888,888888,88888,20,22,48,999,1,2006,51
23509,2,1,0,1,6,2,8,4,5,1,1,1,180,888888,888888,88888,84,20,40,0,0,2006,31
23510,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,57
23511,1,1,1,9,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,71
23512,2,2,1,1,8,2,5,3,5,5,1,1,60,888888,888888,88888,0,20,25,0,1,2006,35
23513,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,29
23514,2,2,0,3,12,4,17,6,5,5,2,4,88888,888888,1000,88888,13,20,40,999,0,2006,59
23515,2,1,0,1,11,2,16,4,5,4,1,1,115,888888,888888,88888,0,20,50,0,0,2006,26
23516,1,2,0,1,1,2,1,2,5,1,1,3,88888,5100,888888,88888,0,23,45,0,0,2006,28
23517,1,1,1,1,8,2,5,4,5,2,1,1,295,888888,888888,88888,90,21,50,10,1,2006,35
23518,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,23
23519,1,1,1,9,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,62
23520,1,2,0,1,4,2,7,2,5,5,2,4,88888,888888,740,88888,0,25,30,0,0,2006,48
23521,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,69
23522,1,1,1,4,8,1,4,1,6,8,5,3,88888,18000,888888,88888,0,10,23,999,1,2006,71
23524,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,66
23525,1,2,1,1,4,1,16,2,6,8,5,4,88888,888888,850,88888,0,30,26,999,1,2006,51
23526,1,2,0,1,5,4,17,4,5,2,2,1,460,888888,888888,88888,220,22,50,10,0,2006,57
23527,1,1,1,1,3,1,6,1,1,8,5,9,88888,888888,888888,88888,0,31,70,0,1,2006,66
23528,1,1,1,1,3,2,5,4,5,2,1,5,88888,888888,888888,550,0,22,55,15,1,2006,55
23529,1,2,0,3,12,4,17,6,5,5,1,4,88888,888888,990,88888,0,11,8,0,0,2006,49
23530,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,61
23531,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,66
23533,1,2,0,3,4,2,7,5,5,5,1,4,88888,888888,700,88888,0,20,25,0,0,2006,29
23534,1,1,1,1,5,2,16,5,5,2,2,1,99999,888888,888888,88888,90,25,75,10,1,2006,50
23538,1,1,1,1,4,2,7,4,5,1,1,1,160,888888,888888,88888,20,25,999,999,1,2006,38
23539,1,2,0,3,6,2,16,3,5,5,1,1,50,888888,888888,88888,3,20,20,0,0,2006,34
23540,1,2,0,3,8,2,5,3,5,5,1,1,50,888888,888888,88888,0,15,25,0,0,2006,34
23542,2,2,0,1,6,1,16,1,6,8,5,1,100,888888,888888,88888,0,20,35,999,0,2006,30
23543,2,2,1,1,12,2,14,4,5,2,1,1,200,888888,888888,88888,60,24,40,0,1,2006,34
23544,2,1,1,1,10,2,4,4,5,1,1,1,250,888888,888888,88888,0,25,70,20,1,2006,33
23545,1,1,1,1,10,2,5,3,5,2,1,1,400,888888,888888,88888,190,20,40,6,1,2006,52
23546,2,1,1,1,7,2,16,4,5,3,2,1,140,888888,888888,88888,8,13,78,0,1,2006,68
23549,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,37
23550,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,61
23551,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,69
23552,1,2,0,1,12,4,17,2,5,7,1,3,88888,8000,888888,88888,0,20,25,0,0,2006,45
23553,1,2,0,3,6,4,17,6,5,5,1,4,88888,888888,650,88888,0,6,10,0,0,2006,56
23555,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,41
23556,1,1,1,1,5,3,14,3,5,2,2,1,400,888888,888888,88888,200,20,35,0,1,2006,69
23558,2,2,0,1,6,2,5,4,5,4,2,3,88888,7000,888888,88888,1,20,40,1,0,2006,23
23559,1,1,1,1,3,2,6,3,5,2,1,1,280,888888,888888,88888,120,22,65,20,1,2006,31
23560,1,2,0,1,4,1,16,2,1,8,5,5,88888,888888,888888,1380,0,25,50,999,0,2006,53
23561,1,2,0,3,3,1,6,2,5,5,1,4,88888,888888,710,88888,0,22,40,3,0,2006,40
23562,1,2,0,1,3,2,5,4,5,1,1,1,275,888888,888888,88888,170,22,55,999,0,2006,37
23563,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,67
23564,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,64
23565,1,1,1,1,4,2,7,5,5,2,1,1,240,888888,888888,88888,60,25,60,12,1,2006,40
23566,1,1,1,1,6,1,16,2,5,1,1,1,170,888888,888888,88888,15,25,36,0,1,2006,68
23567,1,2,0,1,10,2,14,3,5,1,1,1,350,888888,888888,88888,75,22,55,10,0,2006,54
23568,1,1,1,1,6,2,10,5,5,1,3,1,400,888888,888888,88888,200,20,50,5,1,2006,53
23569,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,63
23570,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,69
23571,2,1,0,1,6,3,8,4,5,1,3,1,240,888888,888888,88888,50,22,45,0,0,2006,29
23573,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,52
23574,1,1,1,1,5,2,6,4,5,2,1,1,360,888888,888888,88888,160,24,60,999,1,2006,48
23575,1,1,1,1,8,2,4,4,5,2,1,3,88888,8600,888888,88888,100,25,66,12,1,2006,39
23576,1,1,1,1,6,2,13,3,5,2,1,1,400,888888,888888,88888,130,22,70,22,1,2006,58
23577,2,1,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,35
23578,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,67
23579,1,1,1,1,12,1,18,1,2,8,5,5,88888,888888,888888,50,0,20,48,0,1,2006,62
23580,1,1,1,1,10,4,15,3,5,1,2,1,342,888888,888888,88888,160,22,45,0,1,2006,45
23581,2,2,0,1,10,3,14,4,5,1,3,1,200,888888,888888,88888,25,23,50,7,0,2006,28
23582,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,66
23584,1,1,1,1,4,3,9,2,6,8,1,4,88888,888888,650,88888,0,12,36,999,1,2006,71
23585,1,1,1,1,3,2,6,4,5,2,3,1,300,888888,888888,88888,100,25,55,15,1,2006,54
23586,1,1,1,1,10,3,15,3,5,1,2,1,620,888888,888888,88888,373,25,55,0,1,2006,46
23588,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,46
23589,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,58
23590,1,1,1,1,5,2,12,4,5,2,3,5,88888,888888,888888,700,0,20,40,999,1,2006,53
23593,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,71
23594,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,70
23596,2,2,1,1,10,1,16,1,5,1,1,1,250,888888,888888,88888,60,22,48,8,1,2006,31
23597,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,61
23598,1,1,1,1,7,4,17,6,5,1,3,1,276,888888,888888,88888,95,20,44,4,1,2006,31
23600,2,1,1,1,10,3,15,5,5,1,2,1,290,888888,888888,88888,120,20,50,10,1,2006,33
23601,2,1,1,1,6,2,5,5,5,1,1,1,300,888888,888888,88888,110,25,70,30,1,2006,34
23602,1,1,1,1,10,1,16,1,5,1,1,1,250,888888,888888,88888,0,25,48,0,1,2006,30
23603,1,1,1,1,10,2,16,3,5,2,1,1,420,888888,888888,88888,120,21,60,15,1,2006,39
23606,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,45
23608,1,1,1,1,5,2,5,5,5,2,2,1,501,888888,888888,88888,279,22,46,6,1,2006,41
23609,2,2,1,3,4,1,16,1,1,8,5,9,88888,888888,888888,88888,0,10,2,0,1,2006,65
23610,2,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,23
23611,1,2,0,3,6,2,6,9,5,5,2,4,88888,888888,850,88888,0,22,37,0,0,2006,47
23613,1,1,1,1,10,2,5,5,5,2,3,1,510,888888,888888,88888,165,20,50,10,1,2006,42
23614,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,44
23615,1,1,1,1,6,4,17,6,5,1,3,1,500,888888,888888,88888,190,22,42,2,1,2006,47
23616,2,2,1,1,10,3,14,2,5,1,1,4,88888,888888,750,88888,13,20,40,999,1,2006,52
23619,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,61
23625,2,1,1,1,11,4,17,6,5,2,1,1,630,888888,888888,88888,150,15,60,3,1,2006,46
23626,1,1,1,1,5,2,5,5,5,2,2,1,516,888888,888888,88888,0,22,40,0,1,2006,61
23628,2,2,0,1,10,2,4,2,5,1,1,1,320,888888,888888,88888,5,20,40,4,0,2006,47
23629,1,2,0,3,3,2,6,4,5,5,2,4,88888,888888,750,88888,5,15,30,999,0,2006,38
23630,1,1,1,1,8,1,5,1,1,8,5,1,200,888888,888888,88888,0,30,84,999,1,2006,41
23631,1,2,0,1,6,3,14,2,5,1,1,1,185,888888,888888,88888,30,22,40,0,0,2006,29
23632,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,42
23635,1,1,1,1,1,1,1,1,1,8,1,9,88888,888888,888888,88888,0,30,42,999,1,2006,70
23636,1,1,1,1,10,1,14,1,5,1,1,1,300,888888,888888,88888,60,24,48,0,1,2006,53
23637,1,2,1,1,4,1,16,1,1,8,1,1,50,888888,888888,88888,0,25,48,999,1,2006,55
23638,1,2,0,1,3,1,6,2,6,8,5,1,65,888888,888888,88888,0,20,20,999,0,2006,31
23640,1,2,0,1,6,3,18,4,5,1,3,1,200,888888,888888,88888,120,24,47,7,0,2006,46
23643,1,1,1,1,8,1,4,2,6,8,5,3,88888,14000,888888,88888,0,25,60,999,1,2006,49
23645,1,1,1,1,3,1,6,1,1,8,5,1,600,888888,888888,88888,0,25,48,999,1,2006,57
23646,1,2,0,4,1,1,1,1,3,8,5,3,88888,4000,888888,88888,0,20,7,0,0,2006,53
23647,1,1,1,1,8,2,5,5,5,1,3,1,420,888888,888888,88888,138,22,46,6,1,2006,57
23650,1,1,1,1,1,1,1,1,1,8,5,1,200,888888,888888,88888,60,30,8,0,1,2006,61
23652,1,2,0,1,3,1,5,1,3,8,5,1,155,888888,888888,88888,0,26,72,999,0,2006,55
23653,1,2,0,1,4,1,7,1,3,8,5,1,960,888888,888888,88888,0,26,72,999,0,2006,58
23654,1,2,0,1,8,1,5,2,5,1,1,3,88888,6500,888888,88888,6,21,40,999,0,2006,44
23655,1,1,1,1,10,2,12,5,5,1,3,1,580,888888,888888,88888,277,23,50,10,1,2006,38
23656,1,1,1,1,3,1,6,1,1,8,5,1,200,888888,888888,88888,0,23,40,999,1,2006,42
23657,2,1,0,1,11,2,10,4,5,1,4,1,270,888888,888888,88888,50,22,10,2,0,2006,29
23658,2,1,0,1,6,4,17,6,5,1,2,1,400,888888,888888,88888,170,22,40,0,0,2006,42
23659,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,62
23660,1,1,1,1,8,1,4,2,1,8,5,3,88888,15000,888888,88888,0,28,40,999,1,2006,52
23661,2,2,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,23
23662,2,2,1,3,3,2,6,4,5,5,1,4,88888,888888,1200,88888,5,25,25,1,1,2006,69
23663,1,1,1,1,4,1,16,1,1,8,5,9,88888,888888,888888,88888,0,25,60,999,1,2006,54
23665,2,2,1,4,3,1,8,1,6,8,5,1,200,888888,888888,88888,0,20,20,0,1,2006,48
23666,1,2,0,3,10,2,14,3,5,5,1,4,88888,888888,2000,88888,0,2,3,0,0,2006,34
23667,2,2,1,3,6,4,15,2,5,7,1,4,88888,888888,660,88888,0,8,10,0,1,2006,59
23668,1,2,0,1,6,2,16,4,5,5,1,4,88888,888888,730,88888,0,14,30,0,0,2006,47
23672,1,1,1,1,10,2,4,2,5,2,1,3,88888,8000,888888,88888,5,25,999,999,1,2006,62
23673,1,2,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,27
23674,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,62
23675,1,2,0,3,4,2,7,1,5,5,1,4,88888,888888,670,88888,0,20,20,0,0,2006,57
23676,1,1,1,1,7,4,17,6,5,7,1,1,173,888888,888888,88888,80,22,40,999,1,2006,49
23678,1,2,1,1,4,2,16,3,5,4,1,1,60,888888,888888,88888,0,4,5,999,1,2006,46
23679,1,1,1,1,3,2,6,4,5,2,1,1,517,888888,888888,88888,229,22,50,999,1,2006,52
23680,1,1,1,1,3,2,6,5,5,2,1,1,226,888888,888888,88888,40,22,69,21,1,2006,28
23681,1,2,0,3,4,2,7,4,5,5,1,1,60,888888,888888,88888,0,20,25,0,0,2006,34
23682,1,2,0,3,4,1,16,1,3,8,5,1,80,888888,888888,88888,0,20,48,999,0,2006,56
23683,1,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,64
23684,1,1,1,1,5,2,4,4,5,2,1,1,450,888888,888888,88888,100,30,70,0,1,2006,36
23686,1,2,0,1,4,1,7,1,3,8,5,1,85,888888,888888,88888,0,28,66,0,0,2006,48
23687,1,2,0,3,3,2,6,5,5,5,1,4,88888,888888,730,88888,0,5,28,0,0,2006,50
23688,1,1,1,1,8,2,5,4,5,1,3,1,370,888888,888888,88888,143,22,45,5,1,2006,33
23689,1,1,1,1,10,1,14,1,2,8,5,1,550,888888,888888,88888,0,22,40,0,1,2006,58
23690,1,2,0,3,4,1,16,1,3,8,5,1,100,888888,888888,88888,0,6,36,0,0,2006,39
23691,1,1,1,1,10,1,16,1,2,8,5,5,88888,888888,888888,300,0,25,72,0,1,2006,54
23692,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,31
23696,2,1,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,33
23697,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,64
23698,1,2,0,3,4,1,16,1,3,8,5,1,130,888888,888888,88888,0,23,72,999,0,2006,46
23699,2,2,0,1,3,1,6,1,3,8,5,1,99999,888888,888888,88888,0,25,48,999,0,2006,48
23701,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,56
23703,1,1,1,1,4,1,9,1,1,8,5,5,88888,888888,888888,1500,0,24,60,999,1,2006,64
23704,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,68
23705,1,1,1,1,10,1,14,1,1,8,1,5,88888,888888,888888,500,0,30,85,999,1,2006,40
23707,1,2,0,3,12,1,6,2,5,5,1,4,88888,888888,640,88888,0,22,36,0,0,2006,53
23710,1,2,0,3,8,2,6,2,5,5,1,4,88888,888888,650,88888,0,20,5,0,0,2006,57
23711,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,66
23712,1,2,0,1,6,2,6,4,5,1,1,1,180,888888,888888,88888,70,22,50,0,0,2006,31
23714,2,1,0,1,1,1,1,1,1,8,1,1,80,888888,888888,88888,0,20,70,999,0,2006,30
23715,2,2,0,3,6,1,16,2,5,1,1,4,88888,888888,720,88888,0,20,43,3,0,2006,44
23717,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,52
23718,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,50
23719,1,2,0,3,4,1,16,1,5,5,1,4,88888,888888,630,88888,0,12,13,0,0,2006,39
23720,2,2,0,3,4,1,7,2,5,5,1,9,88888,888888,888888,88888,0,20,35,999,0,2006,53
23721,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,44
23722,1,1,1,1,6,1,4,2,5,2,1,1,200,888888,888888,88888,0,18,32,999,1,2006,60
23723,1,2,0,1,6,2,6,4,5,1,1,1,210,888888,888888,88888,38,20,42,2,0,2006,38
23725,1,1,1,1,6,2,6,5,5,1,1,1,330,888888,888888,88888,100,25,48,999,1,2006,57
23726,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,61
23727,1,2,0,1,1,2,2,2,5,1,1,1,165,888888,888888,88888,40,24,46,6,0,2006,62
23728,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,70
23729,2,1,1,1,10,3,14,5,5,1,1,1,300,888888,888888,88888,40,24,45,999,1,2006,38
23733,2,2,0,1,6,2,8,4,5,1,1,1,250,888888,888888,88888,100,25,999,36,0,2006,25
23734,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,66
23735,1,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,71
23736,2,1,1,1,4,1,16,1,6,8,1,9,88888,888888,888888,88888,0,25,42,0,1,2006,58
23737,2,2,0,3,3,2,6,2,5,5,1,4,88888,888888,608,88888,0,20,6,0,0,2006,28
23738,1,1,1,1,4,1,7,2,5,2,1,1,350,888888,888888,88888,20,24,999,999,1,2006,42
23740,1,1,1,1,11,4,17,6,5,2,1,1,353,888888,888888,88888,99999,22,45,15,1,2006,36
23743,2,2,1,1,4,3,16,1,6,8,1,4,88888,888888,610,88888,1,23,14,0,1,2006,60
23744,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,50
23745,1,1,1,1,6,4,14,6,5,2,2,1,450,888888,888888,88888,160,20,70,10,1,2006,47
23747,2,1,0,1,10,2,4,2,5,1,1,1,150,888888,888888,88888,20,20,40,0,0,2006,67
23749,1,2,0,1,10,3,14,4,5,1,1,1,270,888888,888888,88888,82,5,40,0,0,2006,44
23751,2,2,1,1,3,2,6,3,5,5,1,1,72,888888,888888,88888,0,22,25,0,1,2006,46
23753,1,2,0,3,8,2,5,3,5,5,1,4,88888,888888,630,88888,0,20,30,0,0,2006,45
23755,1,2,0,3,3,1,6,1,3,8,5,1,150,888888,888888,88888,0,6,7,999,0,2006,45
23756,2,1,0,2,9,2,16,4,5,4,2,4,88888,888888,610,88888,0,20,30,0,0,2006,25
23757,1,2,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,58
23759,1,1,1,1,4,2,16,1,5,1,9,3,88888,6000,888888,88888,0,23,36,0,1,2006,57
23760,1,1,1,1,11,2,16,4,5,2,1,1,250,888888,888888,88888,20,30,90,0,1,2006,59
23761,1,1,1,1,3,1,13,1,1,8,5,9,88888,888888,888888,88888,0,26,48,0,1,2006,46
23762,1,1,0,1,8,1,4,1,1,8,1,3,88888,15000,888888,88888,0,26,54,0,0,2006,37
23764,1,1,0,1,3,1,6,1,1,8,5,1,200,888888,888888,88888,0,26,30,0,0,2006,43
23766,1,2,0,3,3,1,6,1,3,8,5,4,88888,888888,750,88888,0,15,15,0,0,2006,29
23769,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,64
23770,1,1,1,1,3,1,6,2,3,8,1,1,350,888888,888888,88888,151,25,62,12,1,2006,52
23771,1,1,1,1,3,1,4,1,1,8,5,1,99999,888888,888888,88888,0,30,56,0,1,2006,56
23773,2,2,1,1,4,2,16,5,5,1,1,1,127,888888,888888,88888,2,26,999,0,1,2006,61
23774,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,62
23775,1,1,1,1,10,1,16,1,2,8,5,5,88888,888888,888888,4700,99999,20,50,999,1,2006,68
23777,2,1,0,1,5,4,17,6,5,2,9,9,88888,888888,888888,88888,99999,22,40,0,0,2006,40
23778,1,2,0,3,10,2,15,3,5,5,1,4,88888,888888,1700,88888,0,8,3,0,0,2006,39
23781,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,65
23783,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,69
23786,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,60
23788,2,1,0,1,4,2,16,4,5,5,1,1,103,888888,888888,88888,3,26,36,0,0,2006,51
23789,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,58
23790,1,1,1,1,1,1,1,1,1,8,5,9,88888,888888,888888,88888,99999,25,35,999,1,2006,64
23791,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,64
